scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180919_Trial2\img14140.png,86.134796043607,88.90594742457421,,,,,131.466390890833,91.99296396928779
labeled-data\20180919_Trial2\img14145.png,84.10776487936153,70.5689775050121,94.7286067256951,98.5458291977932,114.4160208798744,67.46043842803643,137.21197411102938,93.36493073616707
labeled-data\20180919_Trial2\img14151.png,87.39982449494288,59.08677796618002,90.44385596172567,84.45370685603663,111.75207622920523,69.23354952212267,133.06029649668477,94.93870413051069
labeled-data\20180919_Trial2\img14148.png,86.42935363745522,63.215951143196975,100.84834014120888,93.4606545413144,117.02573963322517,72.00801608451017,138.83006068768196,92.75728934600934
labeled-data\20180919_Trial2\img14152.png,82.43946573608557,55.741711259194744,91.53299323957438,82.37275609084054,115.24111851652734,64.18570108386292,136.3510930781978,96.33781618548406
labeled-data\20180919_Trial2\img14147.png,88.23341781497007,68.98086596686788,108.80375322672145,97.55077626096704,116.42239597181458,71.26645879039582,136.6117992463113,93.74145488842049
labeled-data\20180919_Trial2\img14143.png,87.77714211591947,69.81155602925104,96.41932739688832,91.98064001086678,121.59438886753671,72.44178633215459,137.00002349882902,90.47765126635046
labeled-data\20180919_Trial2\img14144.png,88.07317378946347,69.894622845366,99.8632756335178,99.53830748184548,115.02197800444482,64.16800194968246,133.88614095493176,92.12738632272561
labeled-data\20180919_Trial2\img14141.png,84.47416233049205,68.5221959818263,97.32782623718978,96.3026953930762,120.96198245273072,74.74171077538972,131.742474761574,92.15635219736727
labeled-data\20180919_Trial2\img14150.png,89.05507079789858,61.093884164794375,100.25246636092528,90.4387828816919,122.26114039859841,72.29127972782106,136.16135558028674,93.91383667711399
labeled-data\20180919_Trial2\img07866.png,450.2640114181926,150.79224516559128,465.49263048171997,117.05007064342499,441.6228709220886,114.03379666805267,460.5574873173083,70.35063721324252
labeled-data\20180919_Trial2\img16951.png,509.1710392298195,130.12878932745915,520.9045836269961,150.94636809664337,540.2081566675123,117.25974063378163,602.6608929750649,170.24994113715962
labeled-data\20180919_Trial2\img07865.png,449.71846838249405,151.93533395578135,465.0242590904236,117.16640245914459,443.5202744603157,115.97256732359529,454.6904514871408,63.719616581777075
labeled-data\20180919_Trial2\img07872.png,457.6951008735806,145.17824997467574,467.13510157703706,109.05998641362505,438.404664653474,118.08955230388773,450.63756052317177,63.719616581777075
labeled-data\20180919_Trial2\img15483.png,612.7447212529114,152.1451305828968,587.4490479895824,138.9223922861566,588.5988513197335,184.33962382713372,563.8780797214802,167.09257387486394
labeled-data\20180919_Trial2\img16265.png,632.2913778654838,138.9223922861566,607.5706062672305,121.10044066881119,617.3439345735167,150.4204255876698,583.9996379991283,167.09257387486394
labeled-data\20180919_Trial2\img14244.png,102.23204266572546,127.42435898464345,117.96485483122845,99.45226778120579,99.79806801773424,91.09554584699846,135.57633924011373,68.20948748185049
labeled-data\20180919_Trial2\img01468.png,264.35431221706153,133.17337563540002,238.77387410318028,100.46860299068372,225.89564078428106,130.90806356262732,198.81552239843631,60.16086417079123
labeled-data\20180919_Trial2\img07474.png,479.3675349553583,141.7969006115349,476.84026976060994,103.3413372824753,446.8078797820798,115.50635600795586,458.0961733475588,69.35929081200175
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img00961.png,,,,,,,412.88660658393627,172.29768174614304
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img02604.png,599.19571533888,104.77779674183877,,,,,512.0032902973729,92.59650206692234
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img05237.png,600.6583255275665,143.3229606282148,,,,,511.6921330158523,132.50939026767492
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img07090.png,,,267.0582908099052,150.7560934923108,257.8421797071724,123.90916114956737,320.35145501266464,107.8811418404668
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img08490.png,108.08229765008105,142.92310428783753,,,,,187.94991786732913,105.8128969141667
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img12426.png,581.0716585179973,127.63321800930588,,,,,512.6320160681379,110.80379773475029
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img13941.png,175.87520952081832,126.57393689851362,,,,,240.17962298892976,122.94091918845083
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img14174.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img15131.png,,,534.0578105063441,118.92524871338782,545.3434739713032,153.31965165421553,470.4556189245153,134.13425743850053
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial2\img15931.png,227.19524676864694,75.9322450373532,,,,,,
