scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180906_Trial14\img07862.png,410.3793351462791,145.24631060198885,438.48395447129394,163.5960726923401,437.49770258175846,135.32351852565563,500.2890728821856,134.6660172659653
labeled-data\20180906_Trial14\img10773.png,340.48040164628185,157.31190795462425,368.67357339159673,171.22053934897957,370.5531181746177,142.27554969045633,436.82481173975947,133.17337563540002
labeled-data\20180906_Trial14\img10840.png,124.90693955733286,120.46242015290017,143.8034939344915,146.50902213222693,150.52378253208087,114.77652235297893,223.53629399668966,143.5216056067619
labeled-data\20180906_Trial14\img12507.png,513.2867331948221,122.2502439989625,533.7230520136383,154.6175209923187,538.3522184312991,122.2133560686935,582.2749330039014,105.57809571176836
labeled-data\20180906_Trial14\img12508.png,517.6464024829675,116.27724059479081,531.2646766142906,153.66073821018767,539.0084011203371,129.62848974314682,581.7323983950764,100.5227665997307
labeled-data\20180906_Trial14\img17722.png,191.34180075245274,108.45260403714667,184.97863453542763,80.41263979760804,161.8058886888817,100.55085940234437,135.32275057854352,133.10304999630176
labeled-data\20180906_Trial14\img01745.png,493.16517491717406,86.60634076427158,516.6189778447151,115.26200091838837,518.9558280483434,86.0337501373883,559.2788664008749,63.61027416124523
labeled-data\20180906_Trial14\img02321.png,575.9510146880691,150.99532725274548,584.1084430766307,114.42812733630329,554.4494814937112,119.50137076496055,519.0357498455787,75.10830746275838
labeled-data\20180906_Trial14\img10748.png,396.5816951844633,156.16944223842643,422.9464574674933,172.76747864280892,424.5174976585426,146.58347545865442,493.16517491717406,137.77258895600528
labeled-data\20180906_Trial14\img13982.png,510.8590589521416,100.52651981947673,510.9871265345195,74.53340579768269,479.3675349553583,104.42829238161704,413.15330319566294,71.5766662620016
labeled-data\20180906_Trial14\img13983.png,515.5863398551248,102.12868572131441,504.56624962416157,73.23883070441013,482.8169449458123,103.85339071654136,421.30246678271664,76.83301245798532
labeled-data\20180906_Trial14\img13985.png,521.9102581709571,92.35535741502815,510.8863282454695,71.34394535167246,487.95847436817616,96.35614958144697,420.5644796379504,72.73351225332661
labeled-data\20180906_Trial14\img13988.png,528.8090781518649,90.05575075472552,513.4334602907145,67.36729672966737,492.6936557884138,94.58829013893691,428.52988560942134,71.90412896454563
labeled-data\20180906_Trial14\img13990.png,531.6835864772434,88.90594742457421,521.9102581709571,67.6345858167748,497.2504646682942,97.55471215387232,433.2799081672295,68.41256974783175
labeled-data\20180906_Trial14\img13992.png,538.1731637313778,94.09877823949753,527.0229263358285,66.95037414598605,505.6920374052123,96.52274289070391,441.21457768312257,69.85913172743372
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img02083.png,149.80784015178463,148.48293874066167,166.5736583789349,119.81043587973261,132.95339775403946,114.68734854641521,180.97776781690973,66.2588192102454
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img02410.png,,,585.2484619337189,107.30340137421936,561.2307557864872,113.68785490702778,514.107408282425,73.86102572617521
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img05052.png,604.4588540258508,116.23818598363567,575.4385765445275,93.12944650776706,,,516.9044983219028,108.6269042082269
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img07141.png,223.97077149294438,131.2857372702478,204.181725009249,108.16110451569479,188.58282967554328,136.4157073842938,150.34525269773508,77.00707012925409
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img07944.png,211.32624976234206,137.28601225526643,,,231.1736620701274,118.5545086997331,306.90024418613984,137.8070295766854
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img08198.png,127.24021514313176,78.01500081512188,,,,,206.77357002253052,83.99343322660968
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img10882.png,102.31381350073576,124.64513574020265,,,124.01203794616387,115.70077343768526,203.54909474682793,142.5714007352069
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img13714.png,183.1274180007115,177.50321622198504,201.98219991038886,141.85515829753274,174.81431253673594,146.92649727394797,142.2840645084786,85.06825831851057
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img14658.png,256.71861555360437,56.37976060161799,,,,,349.1878946993952,73.78259485355147
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial14\img17772.png,215.9095833036879,141.49657564330602,200.56781578822552,109.88236827536248,181.5024868200504,135.19862477408682,127.74451005732709,108.94472914578009
