scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,L1,L1,L2,L2,L3,L3,L4,L4,R1,R1,R2,R2,R3,R3,R4,R4,Tether,Tether,Nose,Nose,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\20171229(coh1)_Trial5\img00929.png,67.52899858355522,195.53995591402054,69.27204266572546,41.76401088837008,122.2194195985794,189.7084288597107,123.6934122145176,64.91928052902222,,,,,603.9305911860891,188.9388371477391,602.7807878559379,60.735765835866914,265.3135104565255,171.11688553039363,277.96134708819,136.62278562585402,299.2327086959894,136.62278562585402,282.56056040879525,110.75221069744936,360.17228519400936,97.52947240070915
labeled-data\20171229(coh1)_Trial5\img09357.png,67.98375486955047,193.7224531173706,70.42184599587681,39.46440422806745,122.07746481895447,189.41755151748657,123.12048697471619,66.03142833709717,,,,,606.4866907596588,184.23547315597534,605.0803945162405,59.58596250571554,546.4404246785232,84.88163576904458,547.0153263435989,105.00319404669273,528.6184730611777,123.9749489941895,549.3149330039015,123.9749489941895,510.7965214438322,180.3153121716042
labeled-data\20171229(coh1)_Trial5\img07197.png,68.25365796685219,195.61540305614471,67.5473376704985,39.46440422806745,121.24815559387207,190.3808102607727,121.58809418761054,66.48478248662354,,,,,605.1873420476913,184.63896942138672,604.5054928511648,58.436159175564285,536.667096372237,92.35535741502821,512.5212264390593,86.03143909919595,486.652578830719,67.71927598118782,484.16207680106163,97.3326678276062,426.86087834278595,108.45260403714667
labeled-data\20171229(coh1)_Trial5\img04726.png,67.37991052865982,194.48252761363983,66.79101157188416,39.31573152542114,121.61308073997498,188.34210777282715,124.4620246887207,66.07917273044586,,,,,602.000438451767,185.50880885124207,602.7538632154465,57.51060199737549,332.002103605302,133.17337563540008,315.32995531810786,133.7482773004757,293.48369204523283,119.37573567358424,290.0342820547788,150.42042558766985,231.39431221706155,130.87376897509745
labeled-data\20171229(coh1)_Trial5\img09910.png,67.79136821627617,193.72982096672058,66.62832164764404,39.26891589164734,122.71459436416626,191.05664110183716,123.20042419433594,65.35912466049194,,,,,603.2716035246849,185.28698301315308,602.0940940380096,57.36880302429199,211.8476556044891,172.26668886054495,236.5684272027425,138.34749062108102,265.78556990623474,159.56348204612732,267.6343230009079,129.56652665138245,331.4272019402264,165.9427705447127
labeled-data\20171229(coh1)_Trial5\img11077.png,67.33380788564682,196.0828450396657,66.8592358827591,40.10751533508301,121.27181267738342,189.8042712211609,124.17639404535294,66.46648228168488,,,,,603.5518966913223,185.3780174255371,601.8696157932281,57.004260540008545,451.0067482759636,143.52160560676197,414.787943376197,134.3231789655514,404.4397134048351,113.62671902282761,402.24143052101135,144.5037968158722,353.42342352867126,146.02044904232025
labeled-data\20171229(coh1)_Trial5\img00932.png,67.1413539648056,195.19184744358063,66.6911244392395,40.308401107788086,120.93647766113281,189.31832671165466,123.99055688641965,67.35229325294495,,,,,603.8066672980785,185.43283987045288,602.1379345655441,56.99939441680908,264.7386087914498,176.8659021811502,273.93703543266037,149.27062225751854,297.6921648979187,137.36337804794312,272.78723210250905,121.67534233388687,354.9981702083284,94.08006241025521
labeled-data\20171229(coh1)_Trial5\img07028.png,66.58259987831116,194.83428478240967,70.42184599587681,40.61420755821882,121.35294795036316,188.85357522964478,124.9222012758255,66.90366888046265,,,,,603.1612417697906,185.11273622512817,602.5141358375549,58.92961645126343,444.6828299601314,159.61885222888043,413.06323838097006,154.44473724319948,406.73932006513786,117.65103067835724,389.88700103759766,141.1435662508011,336.6013169259073,110.17730903237367
labeled-data\20171229(coh1)_Trial5\img12077.png,66.82183814048767,194.6216526031494,67.53916758298874,39.35737633705139,121.60741591453552,189.4856309890747,124.36420384049416,64.71281337738037,,,,,607.3800011765431,186.06432882236078,601.3062429428101,61.02583050727844,611.9792144971484,152.14513058289685,598.7564762004083,137.1976872909297,589.5580495591977,107.87770237207104,575.4246995449066,135.91175413131714,519.1517088413239,127.22640323638916
labeled-data\20171229(coh1)_Trial5\img16607.png,67.39928323030472,196.19126941263676,68.38159796595573,40.69281244277954,120.58943510055542,189.8043351173401,121.70616126060486,66.87625408172607,,,,,602.8036832809448,185.84321117401123,604.6676309704781,55.711180686950684,217.59667225524572,163.06826221933437,,,261.23547410964966,165.31120204925537,265.88841212160116,138.34749062108102,339.4758252512856,156.16944223842648
labeled-data\20171229(coh1)_Trial5\img05355.png,65.97800540924072,195.7781948596239,67.00765246152878,39.31774139404297,121.6855616569519,189.29664707183838,124.73647576570511,65.85487198829651,,,,,604.3121185600758,185.20833158493042,606.4243688583374,56.21809506416321,506.19730812322695,179.74041050652852,528.0435713961022,179.1655088414529,538.1331210136414,147.67598512768745,517.4034428596497,144.22991919517517,564.8372779609443,86.60634076427164
labeled-data\20171229(coh1)_Trial5\img01003.png,67.67821809649467,194.31057691574097,66.12840378284454,39.14433264732361,121.86931943893433,189.54007291793823,123.96380534768105,64.2580919265747,,,,,603.4118500947952,184.42347764968872,602.886337518692,57.04575443267822,491.2498648312598,134.89808063062708,465.95419156793076,129.72396564494613,434.9095016538451,111.32711236252499,431.50184535980225,138.04154992103577,367.64600683999294,120.52553900373556
labeled-data\20171229(coh1)_Trial5\img06496.png,68.69714100064981,195.83765712864698,66.46644032001495,38.21179795265198,122.9364413022995,189.903911113739,124.7837655544281,66.68609929084778,,,,,603.6331609785557,184.09549927711487,602.6881854534149,59.128477573394775,307.28133200704866,176.29100051607458,328.55269361484807,164.2180655494857,357.8982037305832,175.01393222808838,353.97125339508057,148.65840804576874,418.237353366651,161.91845888918306
labeled-data\20171229(coh1)_Trial5\img12525.png,66.27056896686554,196.4513919353485,66.30535960197449,38.31756138801575,122.4094648361206,188.92454051971436,122.98305332660675,65.38868141174316,,,,,603.8357669264078,184.52757906913757,604.5054928511648,56.136552515261656,307.8562336721243,172.84159052562063,330.8523002751507,169.39218053516663,360.4450125694275,172.52475833892822,347.52444856234484,147.5459172622916,412.4883367158944,164.79296721456137
labeled-data\20171229(coh1)_Trial5\img12549.png,68.05936418101192,193.8128845691681,65.57546353340149,39.90669250488281,120.99619698524475,189.52221632003784,123.46911430358887,63.86152458190918,,,,,603.3587864637375,185.294331073761,600.8766586780548,56.68055963516235,275.66174042788737,167.092573874864,303.25702035151903,160.76865555903174,326.923220872879,172.82037806510925,324.52838195931844,145.2463106019889,392.1317505836487,151.46176648139954
