scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial6\img13051.png,,,520.2701436261095,163.46548509140422,513.2867331948221,142.94670394168622,,
labeled-data\20180910_Trial6\img13058.png,499.4890932330064,181.46511550175546,525.8005864688978,159.68144132075122,510.7642282047299,142.2392657343164,572.4510480761528,169.04959273338318
labeled-data\20180910_Trial6\img17757.png,527.0843731566381,186.06432882236072,547.4492368743287,159.8757590449397,526.549421787262,147.7847784757614,592.0482613101876,172.2666888605449
labeled-data\20180910_Trial6\img17750.png,527.0843731566381,187.21413215251204,546.6698163734246,157.88181257196288,526.5701596736908,147.77246528863907,590.0850726378956,169.5590194293033
labeled-data\20180910_Trial6\img17743.png,526.5094714915624,185.48942715728504,544.5973930358887,160.35602188110352,527.5596878528595,145.87249565124512,589.8588166388258,169.90130430042646
labeled-data\20180910_Trial6\img17470.png,533.8784629069187,183.65921030340692,549.1949741840363,158.90778279304504,531.8311735987663,144.25414085388184,592.0536145358719,165.69335465328902
labeled-data\20180910_Trial6\img13250.png,516.7106356928947,178.4415117503454,538.9010293635998,164.73568036549813,528.1321618469341,142.8716160134798,580.3448528368285,178.11518243165855
labeled-data\20180910_Trial6\img17894.png,519.6106515106544,181.46511550175546,543.1484228236336,158.2503573125259,527.510610228899,146.11757167868006,586.3043429851532,165.84534204006195
labeled-data\20180910_Trial6\img17890.png,528.6034618730528,184.80911515872526,539.3881602142492,156.22966455455503,527.2553745804032,145.9842011304185,586.3312383890152,165.87565279006958
labeled-data\20180910_Trial6\img17443.png,528.8090781518649,185.48942715728504,553.2968862324541,157.70905208125583,530.7296999463579,144.0637766524535,586.6228473758752,181.58828408165988
labeled-data\20180910_Trial6\img17848.png,528.2341764867892,186.06432882236072,542.1969084370872,161.574339078572,525.202897310257,148.89532881975174,590.3235563149606,171.6917871954692
labeled-data\20180910_Trial6\img17940.png,519.6106515106544,179.74041050652846,545.2912273607583,160.9992172562136,527.0843731566381,144.67140893691322,588.400339625224,170.83619589374268
labeled-data\20180910_Trial6\img02830.png,617.9188362385923,159.61885222888037,590.8984579800363,137.77258895600528,589.1737529848092,181.46511550175546,542.0318164486052,140.6470972813836
labeled-data\20180910_Trial6\img02832.png,616.1941312433653,167.09257387486394,588.4715886449511,136.08466180016978,589.1737529848092,183.1898204969824,549.5055380945887,144.67140893691322
labeled-data\20180910_Trial6\img17444.png,528.2341764867892,182.61491883190678,554.5004331136448,151.71239265517664,530.076197508836,143.570980786907,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img00862.png,124.01203794616387,79.69413285900623,123.72345732025,114.47184251409601,154.416701507865,89.44504340727148,185.81448073046363,155.46930183801726
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img02320.png,114.33861211905608,104.41510997272616,137.98476414087511,126.44902435669388,136.37252650302383,86.68049595636188,210.53545784418355,136.12245018380167
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img03034.png,,,,,471.1805426301434,103.87769742677574,527.6088599549389,140.42175055140513
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img04859.png,105.74001138384915,68.9458819399976,,,,,157.3316157950907,156.54412692991815
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img07664.png,190.1016175326291,137.8070295766854,,,220.9056509357528,131.38952261770135,253.63493642657173,193.63934011984713
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img09808.png,595.3228407446934,123.76196162694174,,,,,505.53470226460615,97.60621978217482
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img11435.png,,,538.894523419898,164.06790257322422,537.819698327997,126.98643690264436,585.1120023716351,164.60531511917463
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img11847.png,,,,,520.0850843116327,140.42175055140513,574.3637514526265,160.8434272975216
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img13826.png,,,480.85396845725126,160.30601475157118,471.7179551760939,127.52384944859477,548.5679492470058,158.15636456776946
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial6\img14161.png,99.29106083244397,149.5577638325625,,,126.69910067591604,132.36056236214864,185.81448073046363,159.2311896596703
