scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial13\img05599.png,87.5718397887806,127.87928633117691,105.25572706783983,155.12203159891686,113.85869925765245,117.36454254362818,148.7485309163369,137.4381443198576
labeled-data\20180910_Trial13\img05555.png,91.78165172251676,133.5523027612116,105.62004633424502,156.8008057089151,112.81601153234371,122.48158707182901,148.7958375228372,128.01694491652032
labeled-data\20180910_Trial13\img05604.png,84.71847293975588,128.0877183921707,104.20348791015181,159.1584179395588,117.36903856582472,125.45460826103613,143.70013987717059,138.09353689048214
labeled-data\20180910_Trial13\img05700.png,88.74109367121704,131.41920341517158,115.24441710023694,152.9367531298214,111.57068910017477,114.3626091291687,141.22292224353365,147.42616112972814
labeled-data\20180910_Trial13\img05601.png,87.67805606989909,128.5693603937823,104.67379166411747,154.71664592334906,116.00428206026307,118.98202236627449,147.38102469574318,139.46406269776844
labeled-data\20180910_Trial13\img05598.png,87.53297731907895,136.1414828076937,114.15388805398302,154.38173645938724,115.63282753925549,113.95739052860698,144.7186374162803,134.16956349399712
labeled-data\20180910_Trial13\img05732.png,91.06397820443478,127.06388004772815,112.93134730172106,156.9315061318265,123.065006151683,117.46357166355367,139.0655201253071,145.1977958845021
labeled-data\20180910_Trial13\img05827.png,86.44930516838596,126.40399672256797,103.48609224009698,155.09753284334442,112.90115877972676,118.33393968859959,142.93970440616465,143.440783794279
labeled-data\20180910_Trial13\img05605.png,86.13318492020097,129.96169776817771,105.33711979192732,156.05935285026735,115.18529152101773,120.1135260390873,143.25258094892547,137.84023515145006
labeled-data\20180910_Trial13\img05600.png,84.65595916083741,128.17513666323327,106.81434555129088,156.242426091141,115.18529152101773,119.31178210705191,144.23739812183447,135.56126546005112
labeled-data\20180910_Trial13\img05627.png,86.6560699988065,130.71870469502807,101.93844467995514,147.9729986898733,113.76996056213473,117.90122915600017,141.37683095388718,145.50809954775258
labeled-data\20180910_Trial13\img05803.png,91.16773229856305,130.56215323542582,107.98336050392301,150.4753971628258,118.60375726520301,116.84414075210586,136.746935065723,142.9526161235858
labeled-data\20180910_Trial13\img05693.png,87.70575262703328,132.87626747935894,103.55199901321912,150.58677814627254,114.73758469758558,114.2336246720815,140.837284627774,143.5957870935435
labeled-data\20180910_Trial13\img05740.png,83.88971094673869,126.26551647914168,104.55497962564411,155.91568458365816,111.2936541948524,117.72986202481118,134.65439270144114,146.032295215486
labeled-data\20180910_Trial13\img05642.png,81.12206088572871,123.59394029455294,101.48947448346605,157.0870204330543,118.68862374377757,119.97306676606631,137.24560057727155,146.67700903865523
labeled-data\20180910_Trial13\img00425.png,90.32426736835224,139.36536716683705,109.75150316811583,154.1469596231789,111.4408280202692,122.04978743226513,143.53800021118298,128.80708684087858
labeled-data\20180910_Trial13\img05733.png,86.62802421174317,132.84602410879936,105.19469540644911,156.05436310218175,118.08821706943937,120.46824331232874,136.65488826414528,144.70806403875036
labeled-data\20180910_Trial13\img05696.png,85.30061771648465,135.64850297926955,109.45662930926798,155.36769611623555,116.85132673563024,117.90122915600017,132.62668124520303,144.52213989090427
labeled-data\20180910_Trial13\img05731.png,85.27977329856154,122.80165237114397,110.62791887736961,159.01328891229838,118.27259770272443,121.99694933689608,144.02309479865644,152.9780161554393
labeled-data\20180910_Trial13\img05797.png,84.34301050430449,125.11969832398732,102.61745235076754,152.85769041236875,120.56556487854377,124.79336900530049,155.4828019780357,156.12098359923715
labeled-data\20180910_Trial13\img13584.png,564.7276666284375,99.05125601304778,545.6996395511925,138.1266687609617,581.377190321027,129.63201381576303,536.2827997978486,183.1898204969824
labeled-data\20180910_Trial13\img05737.png,86.89538557668561,130.6747812728258,109.44992297293751,162.562230695113,108.67218030410125,116.41616567749415,139.52263950127337,154.007061337914
labeled-data\20180910_Trial13\img05796.png,87.22833742061246,113.70527180406214,98.0360466578633,142.0755085518456,121.0024287870213,117.75816276803124,144.93811508671428,151.04400066535467
labeled-data\20180910_Trial13\img05734.png,83.81784149313455,131.1870683811813,108.79893601615564,159.59023064708197,116.66969182477871,119.2098312811027,146.09947441354325,151.7194748384589
labeled-data\20180910_Trial13\img05622.png,82.38666457058508,123.7769510139247,107.49279224045779,148.83032682512737,116.94953782305225,113.70527180406214,140.13405773167833,143.53939222905439
labeled-data\20180910_Trial13\img05667.png,79.93639007796742,124.83115398408196,106.14182858580142,158.28707240772184,121.49796124350584,121.61159565435716,141.6933725845069,150.29493350099634
labeled-data\20180910_Trial13\img14514.png,89.23430917608208,144.4405589329613,107.49279224045779,160.98899971703452,107.49279224045779,123.16201738665666,144.03408517700927,136.17467093282144
labeled-data\20180910_Trial13\img05635.png,87.1848856962056,127.4318142947721,102.08165088327085,155.98394756998047,118.21981316925819,115.8454413714991,143.46155418067434,142.32857948183732
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img00744.png,616.8658303050723,131.38952261770135,,,,,540.9539001744358,152.71994768600206
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img00909.png,172.37916708170283,103.87769742677574,,,196.56273164947228,78.08189522115492,270.72566299063203,91.51720886991575
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img03258.png,,,524.867218314664,147.64777970769694,523.4647666251177,115.67188118604135,576.4774404899678,124.64757199913765
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img04812.png,,,167.32388723229593,97.54064381250816,169.2499208859395,126.15600095235571,130.45410014826157,147.61751880724137
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img05801.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img07944.png,400.2842451727537,180.6706175910888,395.8306522068584,142.6840893525706,377.7543042864601,161.80834150023838,345.531249297924,112.81881887539075
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img09278.png,599.6181009233914,80.15525599872458,,,,,533.9882472821813,141.72933216772503
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img13699.png,102.22923898551475,98.55052656778972,,,,,175.43454584328006,143.93119190495645
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img16265.png,95.84891191241005,90.14876707011373,,,,,174.2740103918391,126.16372645766269
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial13\img17909.png,80.63397185924933,83.26411616215943,,,,,127.07488790666383,131.5841444195849
