scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180906_Trial11\img06803.png,146.49947087655127,122.2502439989625,181.87190222758355,103.8565738587426,151.93062635120359,93.02068354157653,213.52410815404235,107.84874397559327
labeled-data\20180906_Trial11\img11892.png,130.67606726305837,124.75502401720561,142.21776846858867,164.87617582690612,154.8586793127409,144.5407975124004,209.544358834182,156.35730112758614
labeled-data\20180906_Trial11\img06829.png,174.81272757140582,133.54131621923875,198.26133943993446,117.26522092226004,168.19194304382125,101.81672369122941,237.71018058345913,92.16141292183528
labeled-data\20180906_Trial11\img01607.png,403.50800322981337,145.6863274721521,426.9431582192209,141.05379683471108,421.49312217517263,114.89362382327944,484.9860420883349,125.52119410917355
labeled-data\20180906_Trial11\img11816.png,118.9041909529196,130.2988673100217,131.11284927050076,157.93829141659924,148.37129674332024,139.77150460310503,196.81606157930477,152.48825537255098
labeled-data\20180906_Trial11\img11891.png,128.10261759413015,133.7482773004757,141.43844758358898,164.8108899088648,151.5128076205815,139.79868567909023,205.7143423793442,162.4933605542587
labeled-data\20180906_Trial11\img16365.png,147.6492742067026,106.15299737684404,163.80064536023406,137.61604624062235,180.3147146951909,111.66536585711873,233.30962230297587,155.59454057335074
labeled-data\20180906_Trial11\img11815.png,117.75438762276826,129.72396564494608,126.42104782359425,153.13558246793457,145.28390001843667,133.44054561743738,198.81552239843631,156.16944223842643
labeled-data\20180906_Trial11\img11881.png,105.10655099110377,164.21806554948563,123.96965635715873,182.74645001399477,126.21992514565835,145.77774848864397,195.65679061936075,151.24268697500017
labeled-data\20180906_Trial11\img06804.png,140.75045422579467,118.22593234343287,167.68597380240217,107.32511718656302,155.10987484731967,82.55401318412775,215.91073155403137,104.79428720474243
labeled-data\20180906_Trial11\img02244.png,374.0915195362626,94.26343825518977,342.51673889367066,92.86011467107458,359.0057910070242,122.32990993749372,294.8100674152374,132.34642505645752
labeled-data\20180906_Trial11\img02245.png,372.23120512446195,97.52953396944238,339.09152867689727,99.2541773959361,358.63818528946973,127.99926064971908,289.0750838153149,137.19768729092965
labeled-data\20180906_Trial11\img02251.png,367.2617102656046,92.35535741502815,342.40921211242676,97.61673545837402,353.49168038368225,124.74409067630768,289.77802658081055,135.16310739517212
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img02713.png,595.1245984343683,157.7372840530995,,,587.3452982937454,198.131594991136,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img03732.png,504.5001204790703,86.1430834104114,469.6192234502355,98.2126131793691,486.44864372479105,126.63563408750744,412.0252073995341,135.61132490060376
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img03935.png,590.4861278311396,96.35392178346967,,,,,522.9526714081918,158.9057001902161
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img05870.png,594.7854281987429,70.55811957784886,,,,,520.8775237482425,108.07342464544497
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img09433.png,613.0574547610577,135.58503763785126,,,598.547316020396,157.61895202181898,545.4254504280196,155.52002687413133
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img09674.png,619.5064053124629,126.44902435669388,,,,,542.8902451871683,159.1288102189988
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img13429.png,598.0099034744455,68.9458819399976,,,,,523.2129715404001,126.56628737002809
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img14085.png,,,546.0703242808137,136.64360714809104,517.6087279846059,133.7327620723425,529.2521082876,72.28158825098477
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img14254.png,562.0032628957665,164.06790257322422,,,538.3809194949134,142.06336781152876,520.3918969267876,72.77231791948833
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial11\img17807.png,607.6833293015534,172.1290907624807,,,,,520.0850843116327,138.2721003676034
