scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial4\img10679.png,555.829456410421,180.89021383667978,,,,,530.533783147092,114.77652235297893
labeled-data\20180910_Trial4\img13756.png,375.90875070393025,186.09480557956113,398.8813018447659,154.44473724319943,359.78798861962105,160.76865555903169,,
labeled-data\20180910_Trial4\img13757.png,379.2622148851732,180.67360515140365,400.03110517491723,161.34355722410737,358.06328362439405,157.89414723365337,,
labeled-data\20180910_Trial4\img13758.png,375.5171975069689,182.1901105961864,396.5816951844633,156.16944223842643,360.93779194977236,157.89414723365337,,
labeled-data\20180910_Trial4\img04790.png,222.96139233161404,61.88556916601817,206.73023714659675,75.06010368831318,209.67010443479788,92.69930741751983,151.09868419715653,117.65103067835719
labeled-data\20180910_Trial4\img08989.png,191.91670241752837,85.45653743412026,165.86114659672197,88.62865745671078,168.24622411448655,108.0074122885479,116.02968262754129,76.83301245798532
labeled-data\20180910_Trial4\img10073.png,181.56847244616654,75.68320912783406,160.83899115628094,66.05398552641114,158.88434314727783,102.69757318496704,107.98105931648206,63.03537249616954
labeled-data\20180910_Trial4\img13728.png,396.0067935193876,188.93883714773904,401.18090850506854,150.99532725274548,370.71112025605856,170.5419838653179,357.8359485864639,123.40960389375687
labeled-data\20180910_Trial4\img13755.png,387.3832685432527,186.06432882236072,398.30640017969023,153.8698355781238,354.6138736339401,159.04395056380469,,
labeled-data\20180910_Trial4\img08990.png,192.49160408260406,88.90594742457421,170.64534080972896,72.23379913738006,167.19593081927502,118.22593234343287,116.02968262754129,86.03143909919595
labeled-data\20180910_Trial4\img09994.png,184.30247835914338,94.74590618233537,155.69789751776182,74.53340579768269,153.3982908574592,111.90201402760061,112.58027263708735,67.6345858167748
labeled-data\20180910_Trial4\img09995.png,181.1144094473566,89.62120758676915,153.97319252253484,115.92632568313024,155.69789751776182,73.95850413260712,114.30497763231432,68.78438914692617
labeled-data\20180910_Trial4\img13828.png,350.01466031333484,184.9145254922094,379.4527279061268,157.83051150379217,355.5331252683595,147.1995769981178,352.8891686387131,106.15299737684404
labeled-data\20180910_Trial4\img13838.png,322.9942820547788,178.01570551130146,353.78211701836136,165.47374087928566,327.406633940992,141.2513584612934,357.4883819593184,103.85339071654136
labeled-data\20180910_Trial4\img16133.png,603.5915552653555,143.1103168453726,583.9195631582737,124.55183372548419,578.2506213483719,167.09257387486394,550.1431238800767,129.00586967425738
labeled-data\20180910_Trial4\img16134.png,605.8044544772233,144.20646478625108,582.4500407625426,119.65438882979169,581.7000313388257,168.24237720501526,551.9096535971905,129.23568676401973
labeled-data\20180910_Trial4\img16555.png,,,,,,,141.12579280847166,110.51620145702182
labeled-data\20180910_Trial4\img16556.png,87.63999152183533,91.5924020409584,,,117.75438762276826,72.80870080245575,138.80060129263532,111.72705499530412
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img00777.png,581.3501145499822,110.32664797818092,,,,,519.0393236404129,149.7938887518007
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img01047.png,565.7651507174196,88.8301461401636,,,577.5882267283291,118.3878361674374,519.6591790043201,161.80686667206666
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img02808.png,615.2071049448593,59.80986865884023,,,,,556.2801593714528,97.80473214399115
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img04954.png,602.7473149953073,124.33026496281877,,,,,522.2883634345606,155.874358054149
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img05609.png,553.4046621605596,160.8434272975216,,,,,469.4181252346373,142.3099256958024
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img07142.png,,,153.07935905845,108.51819149592632,148.59952766155638,140.22161368932723,107.35224902170046,120.53748635123912
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img07437.png,189.57636855211666,81.84378304280796,,,,,130.9984010435195,153.31965165421553
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img10748.png,606.071091663702,178.04062876793546,,,,,529.7585101387406,158.15636456776946
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img11797.png,,,,,,,455.3448297337437,94.03839336931526
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial4\img14395.png,572.2141012688248,182.3399291355389,,,555.5543123443613,158.69377711371988,548.5679492470058,85.60567086446099
