scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180906_Trial3\img05301.png,100.28769055483428,125.21230355947614,134.56208275369656,121.00316767540534,113.81705589649044,94.54574211838884,181.56847244616654,73.95850413260712
labeled-data\20180906_Trial3\img04633.png,238.38191481211743,159.18670431792484,270.6341800689697,176.2331199645996,273.6883225440979,139.38328552246094,336.4886140823364,166.30175113677979
labeled-data\20180906_Trial3\img05000.png,89.82539882355056,136.54417767089114,128.49710519783125,133.98737063788084,111.55825860413805,115.45051964855622,166.7769558429718,69.57692813873291
labeled-data\20180906_Trial3\img04998.png,92.98818096543792,135.82046391272718,133.3588183287584,136.4663941105403,117.53352848233675,116.76552307723993,167.74809527397156,69.65841674804688
labeled-data\20180906_Trial3\img03605.png,91.82385109027723,149.44786602233586,116.97475816762588,162.62215068189946,109.18995359606558,138.3694902858847,166.01719307899475,116.92947292327881
labeled-data\20180906_Trial3\img05007.png,91.80468181979674,134.388696328115,132.86162001829365,137.29538221827409,111.0614758421006,115.85857377835092,167.05458426475525,69.7500581741333
labeled-data\20180906_Trial3\img04999.png,93.25579802817438,132.62939024348563,129.10821071495945,138.02261758787654,116.56984110549195,121.15740079274208,167.41401958465576,69.46442031860352
labeled-data\20180906_Trial3\img12976.png,124.34154082988893,136.12699331775036,148.69176359953173,106.59587208648145,110.61215990657968,100.3787939325301,185.12079191207886,89.55801153182983
labeled-data\20180906_Trial3\img03569.png,90.09529731174567,171.13820055773022,127.13872131237244,179.79770227216244,114.63055216930366,149.97052970022918,162.72873210906982,98.60683965682983
labeled-data\20180906_Trial3\img05004.png,93.79906364972695,137.83547158573396,134.0687744196391,135.71601312415964,115.29642804569508,115.12698806886621,167.15120697021484,70.66559028625488
labeled-data\20180906_Trial3\img01509.png,213.03727291672908,105.30223671758247,192.8240159070698,80.3638027446262,187.57381928118423,122.36537575171045,139.27201032303736,52.53776062743289
labeled-data\20180906_Trial3\img05772.png,510.0799613280513,105.59948987612404,503.11998772621155,82.62997651100159,483.2881019115448,106.07360124588013,449.472648371424,66.48478248662354
labeled-data\20180906_Trial3\img10141.png,456.98231744766235,134.6233901977539,464.07988357543945,101.96169996261597,485.5532420873642,124.93736481666565,500.06399489808206,64.1851758263208
labeled-data\20180906_Trial3\img05340.png,218.05503516417195,116.73777843745327,199.15316486358643,97.37316751480103,186.14980030059814,121.4818263053894,157.4226025129888,63.03537249616954
labeled-data\20180906_Trial3\img01508.png,203.00983378677057,106.54337816511503,178.37094603803746,81.90449041638192,177.68533611297607,112.59883689880371,128.10261759413015,60.735765835866914
labeled-data\20180906_Trial3\img03899.png,538.4673061830541,169.25486640147784,533.481532468684,139.72374517020893,512.0043533913976,165.80317690691393,462.1204850030885,125.69965398941645
labeled-data\20180906_Trial3\img05813.png,505.9028349488657,106.69903316775402,501.03818011283875,78.60702347755432,482.7934379577637,103.60863399505615,446.7867649698434,62.4393577384337
labeled-data\20180906_Trial3\img05773.png,512.0156552320686,110.72123964829612,502.5357506275177,83.4993901848793,483.43326461315155,106.31042861938477,452.1382661610842,65.61387538909912
labeled-data\20180906_Trial3\img09780.png,116.0838444459776,147.63253890468474,146.00850546360016,153.47131395339966,138.61391687393188,120.74395275115967,220.08688400623572,127.42435898464345
labeled-data\20180906_Trial3\img13548.png,610.1410786776745,109.1002149463449,574.8012113579177,94.08006241025515,,,500.8663332462311,142.20824885368347
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img02435.png,,,395.4364745482702,87.51276695850044,377.6934571730959,119.05590895881035,326.0791552235266,91.51720886991575
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img02608.png,,,536.9758610453943,126.35875058467185,507.2205558266316,115.3622247429552,498.488020599386,61.996731687565585
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img04986.png,,,,,,,170.45738550153396,70.53197630412154
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img05853.png,,,501.82020878972196,80.71680128867219,479.48783521904187,104.06428274892868,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img06529.png,402.25069567212637,179.36394867477998,,,419.65754922510257,153.88435144506124,480.95994652036643,153.12753172536662
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img07755.png,250.36030029368425,99.01354398959111,,,,,292.7704393855643,164.98487146584904
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img10149.png,,,433.8561176727636,129.58115662267187,428.64701139730596,97.92581848719827,498.7695958746209,86.30550448810035
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img12373.png,554.5727479011854,159.72210338174446,,,,,468.0855557092787,149.36800290806548
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img15304.png,,,,,,,251.7792608431189,168.9978280309609
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial3\img16435.png,336.15889738593967,111.05699431629857,,,,,273.6630536096188,174.2837836338629
