scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180919_Trial3\img11362.png,433.37540174930547,157.89414723365337,462.6953866681642,172.84159052562052,458.0037929882709,138.8381571622496,535.2405640986111,145.85968180864415
labeled-data\20180919_Trial3\img11366.png,410.3234094021627,150.26156621596795,434.1223350685527,170.09400427129287,432.9323887852332,140.74199594941194,505.238109883763,141.7969006115349
labeled-data\20180919_Trial3\img17298.png,326.44369204523275,180.89021383667978,355.7636769640914,157.31924556857774,317.72188447221237,147.71031615862927,,
labeled-data\20180919_Trial3\img11369.png,374.31059849774863,159.07948351069038,401.1530904748512,171.2018992422851,409.37901543557615,145.65823752213913,477.35113221630354,143.92646384619704
labeled-data\20180919_Trial3\img11368.png,389.4609463776669,154.26012768581808,413.39986572444735,167.55952732291837,414.7298056881574,141.84735469119119,486.1032504072622,138.30084812129778
labeled-data\20180919_Trial3\img17294.png,331.03595854615577,181.18111939774752,349.62327283218457,158.876342254513,320.45548733718556,150.86949917745443,349.33731415086106,125.99109390230821
labeled-data\20180919_Trial3\img11361.png,443.7326839571706,159.11301695395719,466.47387959394325,167.1393212963475,473.16246654593516,140.38497348837976,544.0614882370497,154.0965767399632
labeled-data\20180919_Trial3\img11374.png,357.869403194586,152.72270398021286,385.3081645511297,169.99896113062925,385.8162897614361,143.06832498439195,461.5269460970844,157.80395608327652
labeled-data\20180919_Trial3\img11367.png,395.5160028174488,158.40729317329598,413.5285230276969,174.91877003269005,427.037913185383,143.89720744837393,498.0872984591393,135.8916429104859
labeled-data\20180919_Trial3\img11375.png,353.50930395938593,154.52212840966493,382.9235316947737,168.9881420500196,379.06592805734584,140.05611476931026,455.2535998965471,155.4865293190219
labeled-data\20180919_Trial3\img01293.png,363.3018526372963,113.82984590201242,373.475253252853,140.11113082553402,381.1053037145206,107.61276774806107,412.19069448427734,174.5876551338097
labeled-data\20180919_Trial3\img12913.png,285.2007208504199,148.8926828724663,266.70600018549334,125.93371928841954,257.1397653588072,155.5890472511466,212.61316236025215,117.07612901328156
labeled-data\20180919_Trial3\img03988.png,409.0003713135542,165.5274228608365,390.80119286278546,138.2286551846834,379.6794726984267,164.0108246566058,318.51001179445393,132.16226236776046
labeled-data\20180919_Trial3\img11343.png,457.38025480449676,155.4678142171943,494.3385864275964,166.87470669345964,487.0381752427866,141.3232675466253,546.3540161193664,152.73016002289063
labeled-data\20180919_Trial3\img16822.png,197.665719068285,128.57416231479476,225.91264559451562,136.97368812098335,234.682990423426,109.11494572326808,290.4004752188565,130.7828564770466
labeled-data\20180919_Trial3\img01292.png,372.43582525128556,115.92632568313024,,,398.8331241167434,113.26352444797911,411.52913847643043,180.89021383667978
labeled-data\20180919_Trial3\img14592.png,299.3978520509162,123.28496717866636,267.4974402508151,122.17538763779328,288.3020566421854,147.1409273074376,265.2782811690689,175.43520559970122
labeled-data\20180919_Trial3\img14724.png,297.4259433542545,124.89199845561528,266.1185140789995,128.6868383677674,284.1440036617221,153.35329779675618,266.90650348990755,177.20056357291077
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img01797.png,,,590.4376850280012,132.36199660210838,591.7038985534201,162.75112121216304,532.1918628587297,161.4849076867441
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img02281.png,,,384.80877578498485,146.80375489622588,379.5409001053938,119.22487633836685,447.7134089001015,126.04212721783763
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img02552.png,,,200.51178328610217,93.80344527064508,213.66233448387277,120.1045476661862,182.51629217336352,167.86181254230033
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img03377.png,286.9907394330656,83.60521545668023,,,,,353.1865907278934,142.89912964967766
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img04971.png,,,259.22779770339434,195.06714282182207,247.37095542817866,216.50066539625038,225.48140045854976,138.97515821214802
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img05105.png,602.3092038420491,165.14272766512505,,,,,525.4592097711372,127.52384944859477
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img11321.png,,,,,,,528.1462725008894,168.36720294082767
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img14148.png,,,299.6515352086164,150.05023020728424,300.5117055782048,122.09469319566134,365.8476836238586,147.9455261947112
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img14826.png,,,,,,,248.45067195785376,157.84653904416317
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial3\img16590.png,,,553.9420747065101,132.89797490809912,,,522.2347344954346,68.40846939404713
