scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial14\img11093.png,513.284830616256,179.9169614984391,530.533783147092,153.2949339130481,507.53771654406563,145.24631060198885,512.2249778394419,130.36884418237173
labeled-data\20180910_Trial14\img11094.png,513.0560995708697,180.63124354186058,535.9462509558725,147.93102727757102,505.4260491092022,147.11352187096378,515.5086157906915,131.0359155410214
labeled-data\20180910_Trial14\img03020.png,511.2347251047684,121.71448405876606,544.4858166730819,115.39402863668994,529.3716841420303,94.23424309321774,570.3172431806973,92.58542863528486
labeled-data\20180910_Trial14\img11088.png,535.2605008838448,179.77218221597704,542.0898670378065,149.15778221545906,516.8918608835339,155.28066221556264,515.4788885758177,137.3830129844906
labeled-data\20180910_Trial14\img14409.png,,,,,,,,
labeled-data\20180910_Trial14\img16873.png,,,,,,,128.25208512789914,143.06439402135226
labeled-data\20180910_Trial14\img11096.png,513.2867331948221,186.06432882236072,531.7915590243174,151.6637299965539,511.5620281995952,143.5216056067619,517.8859465154276,133.7482773004757
labeled-data\20180910_Trial14\img14427.png,,,,,593.7729663054145,140.07219561630797,582.862208391147,78.84699542833673
labeled-data\20180910_Trial14\img03043.png,510.41222486944395,123.40004732911382,533.9831931375459,126.27455565449213,523.634963166184,96.37966907055778,577.6757196832962,92.93025908010384
labeled-data\20180910_Trial14\img14432.png,613.8945245830625,139.49729395123228,592.6231629752633,97.5294724007091,,,583.9996379991283,83.15693077381763
labeled-data\20180910_Trial14\img11089.png,528.8090781518649,186.06432882236072,541.5940643671893,150.88641436685467,,,512.4666495095535,132.51777436654385
labeled-data\20180910_Trial14\img12361.png,90.1591076991366,138.9223922861566,107.4061576514064,121.67534233388682,,,,
labeled-data\20180910_Trial14\img12899.png,421.02131879600967,158.11285970908688,386.4895442996792,141.61434522750673,396.8490766485783,171.5418831243265,312.95791959762573,153.25569009780884
labeled-data\20180910_Trial14\img12896.png,406.51956881331324,169.39965735187099,379.33464523219345,145.24631060198885,380.48444856234477,180.89021383667978,298.8484121216011,157.89414723365337
labeled-data\20180910_Trial14\img14435.png,612.399948899773,128.51047315593638,592.0531476686594,102.6732652434113,573.6514080277664,117.07612901328156,585.2708805916216,77.15902242979276
labeled-data\20180910_Trial14\img03072.png,512.7512489775398,124.16440026142772,538.5824064581511,131.44867064017302,527.6592748217138,98.10437406578478,573.0765063626909,99.82907906101178
labeled-data\20180910_Trial14\img16396.png,78.66107439762342,100.40398072608741,91.30891102928794,119.95063733865987,103.95674766095243,82.00712744366626,109.70576431170903,69.93419247707743
labeled-data\20180910_Trial14\img14410.png,611.0200162576843,111.32711236252493,,,563.8780797214802,106.72789904191967,589.7486546498849,68.20948748185049
labeled-data\20180910_Trial14\img03030.png,507.9337779861007,122.74114992624057,537.4314410686493,122.25449824333191,523.5689981052726,99.0770329891156,573.0765063626909,97.5294724007091
labeled-data\20180910_Trial14\img17137.png,126.95281426397884,68.20948748185049,125.03106679454302,83.01208059208474,141.72096112449574,98.07369254838355,101.6571410006498,159.04395056380469
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img00459.png,98.96353005128552,160.29048900248378,,,,,166.42012065018673,98.26472561281614
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img05604.png,,,583.7929229620416,161.34620576857344,573.5661539292452,189.01863962202273,520.0260101693107,149.6155001133069
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img09134.png,133.17897028427072,80.83478888147955,,,,,226.00524411292665,101.15030335576452
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img09161.png,97.94900985575046,90.57669381497428,,,,,186.58929930817965,82.29020783216929
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img09176.png,90.78902649672008,109.35979073380855,,,,,168.90157859962164,78.63407771826276
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img10792.png,609.2955669394046,71.63294466974975,,,,,540.8106096818125,112.13751059215294
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img11628.png,609.8800998637885,65.43108229516086,,,,,525.4017527586224,99.43719659596921
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img12020.png,,,320.6628001632201,180.69884631977897,289.5329292142428,151.56128711153625,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img15777.png,,,479.61093040733573,145.97107792242576,466.6148780842067,118.12239437286352,539.0214553130685,104.01239470775201
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial14\img17915.png,,,,,,,538.6943768657009,93.46854385614566
