scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial9\img15014.png,516.1612415202005,140.6470972813836,527.0843731566381,168.24237720501526,537.8115267753601,135.4111168384552,,
labeled-data\20180910_Trial9\img14504.png,518.460848180503,138.34749062108096,534.5580948026216,164.21806554948563,542.6067181136809,141.22199894645928,,
labeled-data\20180910_Trial9\img15158.png,518.460848180503,136.04788396077834,524.5058349967003,157.72710514068604,538.0845355987549,136.57474565505981,,
labeled-data\20180910_Trial9\img15161.png,519.6106515106544,132.0235723052487,524.7066761851311,157.70919156074524,537.9765853881836,136.52266454696655,,
labeled-data\20180910_Trial9\img14496.png,523.634963166184,133.7482773004757,535.3310987244722,160.93706990125574,540.9906921386719,136.27603721618652,,
labeled-data\20180910_Trial9\img15151.png,519.0357498455787,132.59847397032433,529.3779639889151,159.58878441903437,537.9996132850647,136.32806968688965,,
labeled-data\20180910_Trial9\img14468.png,513.8616348598978,142.3718022766106,534.772257557665,161.1397570241249,541.1082678331178,138.47633565423592,,
labeled-data\20180910_Trial9\img14472.png,513.2867331948221,143.5216056067619,538.6697221038357,162.13368751600993,543.1816197787566,143.5216056067619,,
labeled-data\20180910_Trial9\img14460.png,520.7604548408058,148.69572059244285,535.146018700115,163.07028091028627,540.590217381969,140.20464644649985,,
labeled-data\20180910_Trial9\img16299.png,515.5863398551248,146.39611393214022,536.3566639720015,164.67753006234233,542.1404769525806,141.03933788084527,,
labeled-data\20180910_Trial9\img16290.png,517.4897547597063,144.94315183712803,535.9593213534254,157.96268238679886,538.0787798149997,142.82369337555372,,
labeled-data\20180910_Trial9\img15213.png,515.0114381900491,141.7969006115349,532.3368271129375,159.69635340610677,539.1573081232268,140.07219561630797,,
labeled-data\20180910_Trial9\img15011.png,512.7118315297466,142.3718022766106,532.6285024285316,162.2005124092102,537.5203325748444,135.68572640419006,,
labeled-data\20180910_Trial9\img15445.png,511.5620281995952,139.49729395123228,533.2653140095781,160.90105395219155,531.0550216139363,136.58783760013182,,
labeled-data\20180910_Trial9\img16303.png,514.4365365249735,139.49729395123228,531.6835670735823,162.45968596716085,542.1260586404906,139.65108596575578,,
labeled-data\20180910_Trial9\img15468.png,513.8616348598978,137.77258895600528,521.3353565058815,164.79296721456132,538.2070339918137,135.2951464653015,,
labeled-data\20180910_Trial9\img15529.png,518.460848180503,137.19768729092965,530.676239318226,167.14213314981313,537.7965626716614,134.64613842964172,,
labeled-data\20180910_Trial9\img14520.png,,,536.7475653184844,162.55059400560282,542.6488962173462,134.69446730613708,,
labeled-data\20180910_Trial9\img14025.png,513.2867331948221,158.46904889872906,537.7437655925751,165.24879336357117,543.2254283428192,136.86144733428955,,
labeled-data\20180910_Trial9\img14522.png,515.0114381900491,157.31924556857774,528.8505559038932,163.2355458765444,542.4110999107361,134.67205214500427,,
labeled-data\20180910_Trial9\img14715.png,512.136929864671,164.79296721456132,537.4224236011505,168.80231142044067,536.9151875972748,139.1690230369568,,
labeled-data\20180910_Trial9\img04313.png,276.42724718365037,157.89414723365337,252.28137725047264,147.54591726229154,255.15588557585096,173.9913938557719,181.21166133880615,149.70323503017426
labeled-data\20180910_Trial9\img13860.png,549.5055380945887,116.50122734820587,555.2545547453453,142.3718022766106,575.9510146880691,117.65103067835719,562.1533747262533,187.78903381758772
labeled-data\20180910_Trial9\img16301.png,512.7118315297466,153.2949339130481,541.4106156896842,166.22067704143882,538.53296781499,139.45855180678268,,
labeled-data\20180910_Trial9\img06212.png,157.38600516248283,134.77991557916403,157.99750417806445,112.47691569267624,132.89133548736572,120.38965082168579,121.20379761322224,67.05968415169912
labeled-data\20180910_Trial9\img10485.png,150.85020890067557,130.16208243744404,150.86120176315308,107.138527572155,130.39161682128906,116.83864682912827,118.93722006497075,55.35529140321128
labeled-data\20180910_Trial9\img14591.png,517.5639338857736,127.56310088137063,525.3803234100342,156.10648177564144,541.8520852327347,139.47264927625656,,
labeled-data\20180910_Trial9\img14720.png,514.0268609403969,155.40643036893124,537.3889374732971,168.83834552764893,537.5378744602203,139.31336200237274,,
labeled-data\20180910_Trial9\img03829.png,201.11512905873894,107.30280070699536,180.99357078109085,83.73183243889332,172.37004580495596,115.92632568313024,127.5277159290545,67.6345858167748
labeled-data\20180910_Trial9\img10473.png,158.57240584314013,135.47298229570265,156.84770084791313,109.0275057022223,134.4265359099624,119.37573567358419,112.58027263708735,63.03537249616954
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img02594.png,,,564.9080328392249,146.8937405640289,544.8060614253527,132.89797490809912,583.4997647337839,98.5035719672714
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img03081.png,,,214.2973456658366,122.14972398909043,215.9095833036879,158.15636456776946,150.34525269773508,138.80951291355387
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img03439.png,595.6880573404247,136.52352818488862,,,,,547.5677794215819,215.63926224725645
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img10691.png,,,457.74522898138264,162.4556649353729,472.25536772204424,134.51021254595037,522.7721470413849,159.7686022056207
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img11307.png,111.65154938930391,163.53049002727374,138.0131450985086,137.44969130355656,112.72637448120477,134.51021254595037,135.8351139570734,68.40846939404713
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img11573.png,,,137.76155752433937,137.06809891975976,115.6650091271017,129.0988519568216,128.31133831376732,70.55811957784886
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img13444.png,586.7242400094865,101.19063469702354,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img15919.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img16103.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial9\img16879.png,,,,,,,,
