scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180919_Trial11\img03582.png,526.3441795169354,147.8861497582679,551.3488542884426,133.46037585162915,535.7209325562505,119.51546107521169,586.2111412294862,119.75589064032233
labeled-data\20180919_Trial11\img03583.png,529.283989943694,155.5846202154368,557.5627133825809,138.8268581775779,529.283989943694,124.42565642629292,585.5059061050415,121.09039378166199
labeled-data\20180919_Trial11\img03584.png,,,,,532.8333898073947,118.22593234343287,585.619891166687,121.246084690094
labeled-data\20180919_Trial11\img03585.png,529.588754897459,154.21695319351667,550.608870967742,135.3206902785638,530.3444161478967,128.56587200528202,585.131199836731,121.71712112426758
labeled-data\20180919_Trial11\img03586.png,525.9345698264867,142.94670394168622,547.5225307891847,152.76639765255078,543.6065789649425,117.84916055305888,585.146317243576,121.71007585525513
labeled-data\20180919_Trial11\img03587.png,529.340176842613,130.38080279951618,552.0486603594808,140.9780951073878,538.9282032164016,115.24181378827102,585.3816952705383,121.57730841636658
labeled-data\20180919_Trial11\img03589.png,530.2418934609695,129.52230795441614,547.8838619887406,151.11050628445173,541.8484517029242,117.4514873827833,585.6544206142426,121.78524136543274
labeled-data\20180919_Trial11\img03757.png,446.59814004604567,179.74041050652846,443.4147864913407,146.93588503788334,421.6684772968292,153.82446837425232,433.37540174930547,113.62671902282761
labeled-data\20180919_Trial11\img08087.png,508.6875198742169,171.6917871954692,541.5103783495987,153.62993042084366,520.5182480812073,135.91559195518494,551.8051447548914,92.35535741502815
labeled-data\20180919_Trial11\img15836.png,577.6757196832962,142.94670394168622,583.8036890946985,111.93070576863141,555.1795071112532,127.05291511837609,581.7000313388257,66.48478248662354
labeled-data\20180919_Trial11\img11283.png,505.8130115488386,149.27062225751848,538.0957680940628,155.65576070547104,523.634963166184,126.27455565449213,574.226309692842,99.82907906101178
labeled-data\20180919_Trial11\img09321.png,492.0153715870228,114.20162068790324,516.4117806697288,117.12953838101507,510.56315580008004,91.90734363065476,560.4286697310263,127.42435898464345
labeled-data\20180919_Trial11\img15847.png,587.4490479895824,150.4204255876698,571.1959217786789,122.0924459695816,563.375871360302,129.96114039421082,568.4772930420854,61.88556916601817
labeled-data\20180919_Trial11\img08088.png,521.9102581709571,173.4164921906962,545.3641028404236,149.67809855937958,520.8903887271881,138.17107439041138,545.4812264390591,92.93025908010384
labeled-data\20180919_Trial11\img15840.png,596.6474746307929,140.6470972813836,580.5502280086744,123.97494899418945,558.7039647357992,133.7482773004757,,
labeled-data\20180919_Trial11\img15848.png,589.1737529848092,148.12081892736717,,,557.5541614056481,136.04788396077834,,
labeled-data\20180919_Trial11\img09328.png,492.5902732520985,110.7522106974493,518.6795849452812,115.30283055162673,508.6226821824529,90.4252289804196,561.5784730611776,129.1490639798704
labeled-data\20180919_Trial11\img15839.png,596.0725729657172,144.09650727183754,575.3575586027727,112.25289840020952,560.7091298103333,131.97565379738808,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img00309.png,,,,,572.0419966363155,171.66241886662527,531.9081603225422,118.3878361674374
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img00769.png,567.0548263624017,174.720513891939,571.1946949145774,142.84352604018625,544.699536180653,157.7470528280187,511.9945746184652,104.34274850495245
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img02427.png,98.75364828649353,88.8301461401636,,,,,174.52881726550456,133.43538745404953
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img02892.png,88.2225666182159,85.8390463848207,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img04985.png,87.80973826754447,128.9128843855982,,,,,171.8417545357524,125.37419926479305
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img05768.png,597.61330942812,153.85079697414562,,,,,519.5995002117227,121.25297604638828
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img06638.png,581.7992398898491,160.49385561238722,581.17179106241,127.86651658555266,556.7012867922841,153.27819409683727,521.8778768694126,101.82739024682893
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img10180.png,105.74001138384915,70.02070703189844,,,,,188.5015434602158,90.97979632396533
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img13061.png,,,573.826338906676,126.98643690264436,,,524.3843846792363,78.08189522115492
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial11\img14983.png,,,581.8875270959327,121.61231144314002,554.914571273522,125.73093951873443,530.6413576140858,68.58134786487174
