scorer,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000
bodyparts,Snout,Snout,Snout,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,TailBase,TailBase,TailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\20180906_Trial7\img04871.png,380.9815658926964,108.24968925118446,2.5531028313707793e-06,363.6472338736057,132.21709156036377,4.778997208632063e-06,0.7513229846954346,1.3177480697631836,5.826605615766312e-07,4.85183173418045,-0.6689591407775879,5.591743956756545e-07
labeled-data\20180906_Trial7\img00713.png,452.8218369483948,144.83822774887085,4.801999580195115e-07,469.68096899986267,156.83425974845886,0.9999711513519287,469.9648268222809,128.2773733139038,1.0,533.7981083393097,134.3791961669922,1.0
labeled-data\20180906_Trial7\img02744.png,87.321768283844,56.46375036239624,1.0,90.91599071025848,86.89141702651978,0.9999998807907104,117.96178412437439,67.88241604715586,0.9999812841415405,127.60447859764099,109.95365953445435,1.5593444686601288e-06
labeled-data\20180906_Trial7\img10830.png,525.2487125396729,104.63213157653809,1.5273054714270984e-06,508.87177753448486,93.96354293823242,7.70634778746171e-06,471.96528840065,145.3370485305786,1.0,519.0650713443756,102.79146194458008,1.0
labeled-data\20180906_Trial7\img05201.png,327.74431848526,135.07987308502197,8.066912755566591e-07,2.6625977754592896,2.1042386293411255,5.890387910767458e-07,0.7628111839294434,0.9349842071533203,6.114318580330291e-07,325.85138618946075,123.97404225170612,2.359156951570185e-06
labeled-data\20180906_Trial7\img05853.png,562.6574745178223,116.17913436889648,7.771825494273799e-07,503.74312114715576,143.69626832008362,1.0,503.2976248264313,114.3414466381073,0.9914764761924744,564.4506010711193,116.89068126678467,1.0
labeled-data\20180906_Trial7\img10811.png,521.4609735012054,161.30396842956543,1.0067323046314414e-06,521.3325018882751,151.23263216018677,1.0,504.2504892349243,140.0804853439331,1.0,493.29816246032715,83.8149790763855,1.0
labeled-data\20180906_Trial7\img02834.png,91.02997589111328,56.318867206573486,1.0,93.83811044692993,83.47856199741364,0.9992831349372864,116.81441164016724,60.70613604784012,0.061679452657699585,5.083872556686401,-0.44142961502075195,6.817893449806434e-07
labeled-data\20180906_Trial7\img13744.png,90.63739967346191,92.44409465789795,1.0,97.53952121734619,119.34340906143188,1.0,118.1102786064148,92.63961189985275,1.0,87.52391624450684,97.40587043762207,1.5737776948299143e-06
labeled-data\20180906_Trial7\img10848.png,452.22295665740967,149.24324798583984,1.2123432497901376e-06,386.51846730709076,164.91193944215775,0.0022846057545393705,384.6246829032898,133.86232161521912,1.0,453.4798563718796,150.19092082977295,1.0
