scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180919_Trial1\img03883.png,,,,,,,253.73832876893704,112.25758754985732
labeled-data\20180919_Trial1\img04162.png,173.51984913510728,144.09650727183754,184.4429807715448,111.90201402760061,162.02181583359408,121.67534233388682,176.96925912556122,63.61027416124523
labeled-data\20180919_Trial1\img05988.png,344.2656436625782,143.5216056067619,348.86485698318353,107.87770237207098,319.54487206432486,113.62671902282761,270.6782305328938,85.45653743412026
labeled-data\20180919_Trial1\img04164.png,168.920635814502,144.67140893691322,185.01788243662048,105.00319404669267,160.87201250344276,114.20162068790324,175.8194557954099,64.1851758263208
labeled-data\20180919_Trial1\img02585.png,,,406.3550234907495,102.12868572131441,422.3442598223332,129.9138575899303,344.7099866190964,138.11126531946462
labeled-data\20180919_Trial1\img00162.png,616.1941312433653,118.8008340085085,591.0498571098177,89.32615657753938,,,562.1800492426153,101.27228397086452
labeled-data\20180919_Trial1\img00913.png,,,315.63746136426926,63.21550536155701,321.2695770595518,99.2541773959361,243.5491119325161,113.22994804382324
labeled-data\20180919_Trial1\img11757.png,111.43046930693603,188.36393548266335,150.52378253208087,172.84159052562052,119.0628318171047,148.99888062662427,,
labeled-data\20180919_Trial1\img04242.png,194.216309077831,141.7969006115349,191.91395326566686,105.1337399692003,171.32492821037343,118.85975667272926,164.8963241589724,67.05968415169912
labeled-data\20180919_Trial1\img04245.png,185.20288362937288,145.7413568494246,189.14923548698425,110.77167177200317,169.39856672286987,123.3491005897522,164.8963241589724,69.93419247707743
labeled-data\20180919_Trial1\img14924.png,566.1776863817829,154.44473724319943,554.6561294203859,127.03883251552327,530.5077598375598,141.0709932190574,504.67610670942594,115.0562354587185
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img01632.png,,,,,288.8433609479106,109.41991717691012,224.6511436149628,127.0133397051995
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img03133.png,,,,,,,522.9651745333738,162.77704486726898
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img04233.png,,,193.4676934478614,101.83631683839458,175.4592652458972,116.46816475249048,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img04926.png,600.822062907612,190.4305866403551,570.5370079642803,174.03012194892585,574.2152473183498,206.7255828739884,509.64171199135126,192.83001198083682
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img06018.png,,,369.5635649389408,76.87775941841018,369.9482374023592,110.72893619923056,309.1699881822499,96.11138258933084
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img06394.png,,,131.03716903504045,111.49799381381904,,,164.85539143839677,175.35356603818326
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img09301.png,,,,,498.98474532047993,130.89243025304182,554.4794872524606,140.42175055140513
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img11193.png,213.7599331198861,59.27245611288981,,,,,265.3515375311277,128.5986745404956
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img14999.png,,,540.4066089258499,122.64016540603693,530.0537032731044,149.62046498591934,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial1\img17246.png,98.20396221622723,70.16770393207865,,,,,173.4539921736037,114.62594834578437
