scorer,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000
bodyparts,Snout,Snout,Snout,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,TailBase,TailBase,TailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\20180910_Trial5\img08508.png,581.6001558303833,128.47598600387573,8.209020734284422e-07,552.7764656543732,154.59388196468353,0.0014310585102066398,545.4627594947815,151.35995244979858,0.023261114954948425,581.5561604499817,146.78682923316956,0.03791877254843712
labeled-data\20180910_Trial5\img08509.png,1.4437663555145264,0.6812458038330078,7.828352295291552e-07,548.0554610230029,154.7630513906479,0.012620288878679276,542.3461716175079,150.77038669586182,0.005118637345731258,581.5589600801468,147.81982889771461,0.003476120764389634
labeled-data\20180910_Trial5\img13642.png,1.8472633361816406,2.092737317085266,9.273047680835589e-07,7.872580528259277,0.2683830261230469,2.9859486403438495e-06,159.9135193824768,110.70726585388184,2.0789451809832826e-05,164.0753521695733,176.63824009895325,0.0010846907971426845
labeled-data\20180910_Trial5\img08559.png,523.2896884083748,170.02832400798798,1.3531139302358497e-06,547.7625233232975,154.6666624546051,0.011098694987595081,541.569229722023,151.4085874557495,0.002614349126815796,542.5102753639221,139.01695227622986,8.289579272968695e-05
labeled-data\20180910_Trial5\img08552.png,523.498211145401,169.83795046806335,1.3750898233411135e-06,547.6790139079094,154.21547329425812,0.019262930378317833,541.4915775060654,150.97294521331787,0.0006611156277358532,542.8711774349213,138.63147389888763,7.0988193328958e-05
labeled-data\20180910_Trial5\img08535.png,603.9711358733475,158.69151306152344,1.8733483102550963e-06,548.6835919618607,154.5008977651596,0.7034497857093811,532.3421967625618,137.75646448135376,0.017220748588442802,581.4754401445389,147.25481325387955,0.0001213339128298685
labeled-data\20180910_Trial5\img08550.png,523.6320242285728,169.93602013587952,1.3643575584865175e-06,547.6223875284195,154.01747381687164,0.013693585060536861,541.2188547849655,151.08390474319458,0.0009244186221621931,542.4414434432983,138.83643078804016,6.948585360078141e-05
labeled-data\20180910_Trial5\img08507.png,579.5543794631958,128.4385461807251,1.687903250058298e-06,548.3274151086807,155.52609103918076,0.7717205286026001,545.8253355026245,148.978901386261,0.007361189462244511,580.1866408139467,131.50020146369934,0.9135265946388245
labeled-data\20180910_Trial5\img08554.png,523.5184212625027,169.9418923854828,1.145026772064739e-06,547.6678646802902,154.70793974399567,0.021230138838291168,541.8268476724625,151.36277532577515,0.0017259800806641579,542.9463527202606,138.84443151950836,0.00012801465345546603
labeled-data\20180910_Trial5\img08557.png,520.0943748950958,158.65824341773987,1.4156134966469835e-06,547.9232382401824,154.6730432510376,0.011700494214892387,541.5923124551773,151.43963384628296,0.0033936304971575737,532.7341562509537,140.44198429584503,8.675307617522776e-05
labeled-data\20180910_Trial5\img08561.png,554.6280564069748,142.488529920578,1.2054166518282727e-06,547.53722178936,154.80840039253235,0.011829469352960587,541.3815053701401,151.11368608474731,0.00125701236538589,542.9763674736023,138.796426653862,5.566992695094086e-05
