scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial5\img08508.png,530.533783147092,169.96708220024226,552.7764656543732,154.59388196468353,531.6835864772434,137.77258895600528,589.7486546498849,117.65103067835719
labeled-data\20180910_Trial5\img08509.png,528.2341764867892,168.81727887009095,547.708586177148,149.23051885739426,533.6962557602811,125.9760130591897,580.3161781899416,112.33323360445883
labeled-data\20180910_Trial5\img13642.png,149.94888086700522,82.00712744366626,130.97712591950844,111.32711236252493,166.0461274891237,107.87770237207098,155.69789751776182,178.01570551130146
labeled-data\20180910_Trial5\img08559.png,528.8090781518649,172.2666888605449,545.2866067400284,149.01295980143098,533.9831931375459,132.0235723052487,585.1494413292796,130.2988673100217
labeled-data\20180910_Trial5\img08552.png,529.3839798169406,169.96708220024226,553.5298497501183,151.5702289178211,531.6835864772434,130.2988673100217,584.5745396642039,124.54985065926513
labeled-data\20180910_Trial5\img08535.png,528.8090781518649,170.5419838653179,547.6600231782729,143.62262463176847,531.6835864772434,131.44867064017302,581.12512967375,122.82514566403813
labeled-data\20180910_Trial5\img08550.png,531.1086848121677,169.96708220024226,550.6553414247401,151.5702289178211,529.3839798169406,132.59847397032433,582.2749330039014,125.69965398941645
labeled-data\20180910_Trial5\img08507.png,536.8577014629243,171.11688553039357,554.7508266629666,151.19596737113378,531.6835864772434,134.89808063062702,585.1494413292796,110.17730903237361
labeled-data\20180910_Trial5\img08554.png,530.533783147092,165.36786887963694,548.7269845778334,144.66195289652467,531.1086848121677,129.1490639798704,579.9753263435987,118.22593234343287
labeled-data\20180910_Trial5\img08557.png,526.5094714915624,165.36786887963694,547.2059314342862,153.2949339130481,532.8333898073947,131.44867064017302,579.9753263435987,118.22593234343287
labeled-data\20180910_Trial5\img08561.png,530.533783147092,165.94277054471263,549.5055380945887,149.84552392259417,533.9831931375459,130.8737689750974,581.7000313388257,123.40004732911382
labeled-data\20180910_Trial5\img08524.png,531.1086848121677,164.79296721456132,547.7808330993619,153.2949339130481,531.1086848121677,133.17337563540002,575.3761130229934,118.22593234343287
labeled-data\20180910_Trial5\img17454.png,504.08830655361163,148.12081892736717,531.1086848121677,166.51767220978832,535.1329964676972,125.69965398941645,558.1290630707238,179.74041050652846
labeled-data\20180910_Trial5\img17452.png,500.8832487596118,144.34873738239907,525.9345698264867,164.79296721456132,531.6835864772434,127.99926064971908,554.6796530802696,180.89021383667978
labeled-data\20180910_Trial5\img17198.png,502.9385032234604,134.89808063062702,529.3839798169406,156.74434390350206,527.8404115401469,118.52523717444419,540.3071114533782,179.74041050652846
labeled-data\20180910_Trial5\img08525.png,523.8783082965567,162.79673423311868,549.6507476568222,154.05387198925018,531.6835864772434,140.07219561630797,576.5259163531448,115.35142401805456
labeled-data\20180910_Trial5\img17457.png,500.43222516677685,146.12700624437798,529.1660263101202,158.32903138744155,530.533783147092,124.54985065926513,551.2302430898158,184.9145254922094
labeled-data\20180910_Trial5\img17581.png,504.5935739017972,154.017913316181,529.9588814820163,172.84159052562052,524.7847664963354,139.49729395123228,561.5784730611776,181.46511550175546
labeled-data\20180910_Trial5\img00996.png,574.8012113579177,151.5702289178211,552.9549480850428,137.77258895600528,551.2302430898158,179.16550884145278,495.4647815774767,149.27062225751848
labeled-data\20180910_Trial5\img17190.png,,,532.258488142319,161.34355722410737,544.9063247739834,125.12475232434076,533.9831931375459,176.86590218115015
labeled-data\20180910_Trial5\img17197.png,,,520.7604548408058,156.74434390350206,542.6067181136809,118.22593234343287,528.8090781518649,181.46511550175546
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img00484.png,114.33861211905608,93.66685905371747,,,131.53581358946994,66.2588192102454,208.92322020633225,88.8301461401636
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img04724.png,,,,,,,507.12646130644407,139.0905309684822
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img05921.png,575.9759890904779,114.62594834578437,,,,,515.0921567518916,75.3867155234694
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img09127.png,600.1595536582472,149.02035128661208,,,,,523.8469721332858,123.76196162694174
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img11074.png,,,575.3484268098346,123.85136411193876,545.6565210397258,123.85136411193876,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img11222.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img11541.png,556.6291374362622,153.31965165421553,571.8892742980079,115.83996557387628,543.8869446693071,114.04494444383137,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img12311.png,562.540675441717,185.56440441124153,575.7632319495541,152.16297960053265,546.7792303655973,149.26457944213695,574.3637514526265,96.35392178346967
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img12793.png,554.4794872524606,70.02070703189844,,,,,573.2889263607256,162.4556649353729
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial5\img16978.png,,,525.9966223170875,150.09517637851292,531.370747776592,110.86406052413133,,
