scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180919_Trial13\img05364.png,512.7780975684121,111.71038748688426,526.6887027581837,141.44089661796465,542.7813636639978,117.16552677699075,535.9624395513647,177.99032986167813
labeled-data\20180919_Trial13\img06015.png,206.3351011007965,163.63029441991876,187.4618281334442,145.1270856283969,180.43060879266588,174.73221969483188,173.02932527605714,113.67163068280973
labeled-data\20180919_Trial13\img06018.png,208.82003935627728,156.91180821309354,186.51526221304272,145.36580592718389,180.74226107008792,171.08190192761901,171.29553192707093,109.94057164087022
labeled-data\20180919_Trial13\img16920.png,539.9338797163754,104.9696866175597,546.0029321999946,130.62522666194985,568.6239460025752,117.93538965074612,562.825804233551,176.2846326828003
labeled-data\20180919_Trial13\img16924.png,543.0991463211136,102.94543073129073,553.0137753486633,135.94446516036987,571.2643943215901,122.23250273161707,562.6218510866165,175.98075199127197
labeled-data\20180919_Trial13\img16925.png,542.0970297577702,105.0121735375611,546.8439438677406,134.0521186809096,570.5785144175927,119.81137635099832,562.4173002243042,176.21124291419983
labeled-data\20180919_Trial13\img16926.png,541.7080456405154,108.1492495953661,553.459098815918,136.01369309425354,564.9315757751465,121.2641613483429,562.8293091058731,176.2093367576599
labeled-data\20180919_Trial13\img16927.png,541.132812718163,104.24218124913457,553.8265204429626,135.98999500274658,565.2347685098648,121.26435661315918,562.6274597644806,176.2938621044159
labeled-data\20180919_Trial13\img16928.png,546.7493734427886,102.50404380425803,553.810525894165,132.96420764923096,564.6060548424721,120.62759947776794,562.6618604660034,176.1136908531189
labeled-data\20180919_Trial13\img06812.png,506.58243941710225,119.13113686874523,531.2443825006485,115.30497896671295,518.8994030952454,94.23621940612793,570.1508209705353,86.04472541809082
labeled-data\20180919_Trial13\img05710.png,192.71999599498372,148.27867078561525,181.17399370907407,117.1932800158585,152.30898799429994,149.1668248076083,127.09470820426941,74.92869091033936
labeled-data\20180919_Trial13\img06811.png,494.2765697664183,121.26899338989355,527.4084074588435,116.85141503090352,515.6281985015368,96.60418088553257,566.7525880468586,90.05575075472552
labeled-data\20180919_Trial13\img08933.png,465.49816072439165,97.49370794818589,502.1638867855072,104.47929000854492,500.2082004994154,83.32476729154587,555.829456410421,88.90594742457421
labeled-data\20180919_Trial13\img10142.png,357.74777104383594,164.74806257020828,322.5004732921761,144.9882138306414,324.63667315591306,175.96311185482733,242.75152170658112,160.13523864746094
labeled-data\20180919_Trial13\img10148.png,391.6954436302185,145.6494722366333,356.1872796267271,156.85156005620956,348.77358984947205,138.9901796579361,268.06138134002686,151.3242199420929
labeled-data\20180919_Trial13\img08934.png,468.9942596142383,98.26885283206944,500.9152681231499,106.21095371246338,495.40237617492676,80.62685441970825,551.8051447548914,91.20555408487684
labeled-data\20180919_Trial13\img10143.png,354.1077651213668,161.53062095600035,327.3145301799573,139.28718062728296,326.80899744521366,176.1910702635641,248.26918840408325,158.52614784240723
labeled-data\20180919_Trial13\img05685.png,136.11429389739993,151.2498252463375,145.9647294140501,124.57156238874325,125.22810926875187,129.1490639798704,140.175552560719,61.88556916601817
labeled-data\20180919_Trial13\img05687.png,146.69842150190993,152.76679726803314,142.49987521612462,124.42660983898219,125.56113374233246,130.40235209465027,141.90025755594598,64.1851758263208
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img04492.png,577.441365571217,107.25672226422289,570.8698776544858,78.34217543060547,549.1839675292728,101.34238313916477,491.0262994662013,73.7421338888936
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img06522.png,,,526.6467078884667,112.95830657142058,506.7235904811213,97.01981264554422,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img07223.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img07455.png,,,510.2926197965126,115.51935855429595,501.5653632827074,89.33758901288017,560.716768542943,112.28704132696066
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img08346.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img08396.png,,,505.79720433294744,105.45929692765269,485.3566033565801,95.75001146387817,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img09761.png,562.540675441717,131.2857372702478,552.1699031088756,106.02195681225025,534.5107763160012,127.75626671117256,505.5749455709711,73.78259485355147
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img10575.png,,,489.35815664324116,146.24016699593315,482.78666872650996,124.33520727349573,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img10808.png,161.71253416534572,89.28004377128886,,,,,207.30930514079316,170.18859978787228
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180919_Trial13\img15622.png,594.2480156527924,161.9182523894225,,,,,513.3626459298886,163.0590992865644
