scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial2\img01974.png,93.67638408436511,57.68829187348581,,,,,136.72614257026504,112.47691569267624
labeled-data\20180910_Trial2\img01975.png,87.7956938701328,53.40691788941099,,,,,135.57633924011373,110.17730903237361
labeled-data\20180910_Trial2\img04760.png,500.06399489808206,133.17337563540002,535.3046579360962,131.17429113388062,531.3020615577698,108.19642914831638,586.299244659431,99.82907906101178
labeled-data\20180910_Trial2\img04764.png,502.9385032234604,133.7482773004757,535.407310962677,131.05797624588013,531.3587428331375,108.15626744925976,581.7000313388257,100.40398072608741
labeled-data\20180910_Trial2\img04766.png,500.63889656315763,130.2988673100217,535.3076448440552,131.14975595474243,531.3738223910332,108.23931333422661,581.7000313388257,102.12868572131441
labeled-data\20180910_Trial2\img04769.png,500.63889656315763,133.7482773004757,535.347412109375,131.12707424163818,531.4541264772415,108.50023430585861,583.9996379991283,102.70358738639004
labeled-data\20180910_Trial2\img04772.png,502.3636015583847,132.59847397032433,534.7412486076355,132.30283641815186,531.4459016919136,109.07273089885712,581.12512967375,103.27848905146573
labeled-data\20180910_Trial2\img04774.png,505.8130115488386,134.32317896555134,534.8365106582642,132.30890464782715,527.3983687297907,104.99749191380168,583.4247363340528,100.9788823911631
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img00930.png,,,125.45757883557359,131.3066049573352,,,179.90294272500887,108.71441034032961
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img01704.png,,,,,,,157.86902834104114,78.6193077671054
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img01760.png,,,156.04607614746593,166.50673303810953,152.7600554841765,191.56264059569156,116.94203820021022,153.85079697414562
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img02385.png,616.124562759883,75.6927010974263,,,,,551.6438410793714,91.21583779829021
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img02734.png,100.37821646223775,137.93100670847886,135.34601192159215,146.55942376987798,130.80473978401363,113.40813716555502,198.4696946339332,133.38973457090037
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img03092.png,,,,,,,177.75329254120714,92.59203396181664
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img05703.png,,,540.9562282245081,126.57197968928735,,,587.261652555437,116.77559852958609
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img08718.png,,,546.6482369936082,159.99665739927096,544.1804872238348,135.67169538293246,582.4249396418829,114.08853579983395
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img08940.png,,,555.2487104140394,155.36978506028873,545.3033230718986,132.2964864265221,581.8875270959327,113.55112325388353
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial2\img13027.png,,,555.3025028310393,160.75226103257836,543.4003807435342,139.92354737944447,582.9623521878334,111.93888561603222
