scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180906_Trial15\img07075.png,106.34889582007159,149.48013538979458,134.10191695848837,150.60525786837906,125.85101878220232,133.7284206896121,128.6775192592058,69.93419247707743
labeled-data\20180906_Trial15\img07072.png,101.09645618393957,149.22703971250886,136.0977987779384,153.34484472356752,123.40123332717413,138.5893767672739,132.20064640045166,66.64318799972534
labeled-data\20180906_Trial15\img07085.png,107.77167712487505,148.580254949044,139.32805866387054,153.9899203557289,126.25470059771527,134.15448053121747,128.50872785050066,65.63205204654159
labeled-data\20180906_Trial15\img07071.png,99.92099757740081,154.50194534795418,138.525419556076,159.4978117216651,124.90032944595535,135.42681919378526,132.1748571395874,66.63288354873657
labeled-data\20180906_Trial15\img07099.png,112.07112782713179,153.61351314535597,146.8908025529957,146.6495782001832,122.47998285293579,136.0773675441742,133.77372550964355,67.38272285461426
labeled-data\20180906_Trial15\img07089.png,109.77441126288298,147.698210565482,142.07092115353933,151.57379175236076,123.98487561477177,136.93270726859654,130.01355746102763,67.1722459047788
labeled-data\20180906_Trial15\img01208.png,505.6392377250604,120.03347772703589,521.5957321429129,152.8850838814379,533.1720124068449,129.10677847444214,578.3184661865234,117.04840564727783
labeled-data\20180906_Trial15\img07103.png,116.76547678353444,164.56164373203018,145.20322658621342,144.7632103251018,120.0052204319409,136.84383696233044,133.84918296337128,67.28535556793213
labeled-data\20180906_Trial15\img07079.png,101.12588734747271,150.3757019047913,136.9750133261013,153.73655746528772,124.65187627094772,135.06513768475202,132.24116897583008,66.7179913520813
labeled-data\20180906_Trial15\img07095.png,107.56666275567031,150.19074302229848,141.7202219650394,148.01072860467917,123.55343515154522,136.02064930777303,133.72437226772308,67.110848903656
labeled-data\20180906_Trial15\img02115.png,568.405243937486,165.59275714619298,587.3897485692487,135.37252528338715,556.3946389663708,137.69715850360296,539.4395499229431,69.43681359291077
labeled-data\20180906_Trial15\img02117.png,567.90239137701,175.1411971859232,580.5009391903877,131.62903356552124,559.0406982898712,133.4602553844452,544.9063247739834,75.10830746275838
labeled-data\20180906_Trial15\img03503.png,207.87685789480238,130.7910912018651,186.34921552081175,101.36089656400449,176.26664883932244,135.69612364150854,126.95281426397884,107.30280070699536
labeled-data\20180906_Trial15\img03510.png,198.28694094957814,130.6374073155205,183.1261438583964,99.86990733635756,172.9119883775711,131.92797473818064,121.20379761322224,105.57809571176836
labeled-data\20180906_Trial15\img06251.png,103.64317012698896,134.09997134306428,141.75305179796345,128.9392582001198,113.17064054473259,111.86920703499584,158.40492272377014,64.21681213378906
labeled-data\20180906_Trial15\img06252.png,108.29394850782813,141.79056742589367,134.73671598080304,130.33203485427123,103.88682059566565,109.1778208758913,158.3510866165161,64.12884140014648
labeled-data\20180906_Trial15\img16043.png,154.73522928084503,147.77899382567148,154.25751007204576,107.65058028653095,134.67102251127477,129.62566389129842,127.5277159290545,63.61027416124523
labeled-data\20180906_Trial15\img16045.png,161.65443549760982,138.70232885848495,151.636127948761,105.98073863983154,128.09578704833984,127.08312153816223,126.37791259890318,61.88556916601817
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img02132.png,590.5540517732375,207.75785542961216,591.8375531650343,172.4615671551996,563.6005225455042,180.80432620187895,546.2732537562471,124.33026496281877
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img03901.png,431.0266761736042,164.53240088174843,431.0266761736042,128.88748579305457,408.7069629872258,138.54825717223326,349.74294456947985,101.57082189330787
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img04425.png,,,,,,,177.21587999525673,67.3336443021463
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img04723.png,89.08022245938574,66.79623175619582,,,,,171.30434198980194,75.9322450373532
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img05047.png,,,223.55294619023252,99.22895000169899,205.26313629761265,118.56989839389473,151.95749033558639,113.55112325388353
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img07049.png,,,,,,,131.53581358946994,71.09553212379933
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img09046.png,135.8351139570734,79.69413285900623,113.2455637903147,99.18163517075874,,,188.5015434602158,130.21091217834692
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img12633.png,103.05294865409701,140.42175055140513,,,,,162.70574125459504,89.36755868611402
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img13052.png,119.71273757856042,88.8301461401636,108.96448665955177,116.23818598363567,,,164.31797889244632,162.99307748132333
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180906_Trial15\img16870.png,124.67592464030261,167.889265045637,148.1064163075867,140.70443008509864,120.88031203241886,139.81177092853574,121.3249752164117,65.18399411834457
