scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial7\img10737.png,517.8687920104942,181.29163961722537,546.0727936029434,166.9589970111847,528.6709489001082,145.0898165277082,593.7729663054145,165.94277054471263
labeled-data\20180910_Trial7\img10740.png,524.1771741235193,178.67714449027272,546.6947239637375,167.32242584228516,530.8502062221345,146.33860432006054,595.5272865625589,168.92425142306587
labeled-data\20180910_Trial7\img10741.png,525.4192548000492,175.04872855127408,546.7678180932999,166.85423851013184,535.8219289779663,145.73842906951904,593.1761961090652,160.20939842987804
labeled-data\20180910_Trial7\img10742.png,518.0138474423951,168.3319939514077,539.0103070254116,161.64081452385295,535.9382438659668,145.35917901992798,592.7704727709377,157.25693834717916
labeled-data\20180910_Trial7\img11109.png,522.8670408390274,175.69382913674207,541.7040034532547,166.7543203830719,530.7611289277155,146.0229463206383,577.5139166839999,133.25793678226617
labeled-data\20180910_Trial7\img14226.png,536.1812752420675,180.81081601243378,553.8232437698385,168.53814225398435,531.83470328595,154.47570357242773,,
labeled-data\20180910_Trial7\img10734.png,520.0621554089319,177.99785157963652,547.4267191017026,164.59479997501413,528.4390626618209,146.44483426042132,584.5745396642039,141.22199894645928
labeled-data\20180910_Trial7\img14225.png,,,558.8450568223054,165.175105929609,532.7129031494068,156.71326569267035,,
labeled-data\20180910_Trial7\img10747.png,517.5595544686548,170.7295598180145,545.9738607406616,166.34894514083862,533.5696073770523,145.7480239868164,589.1737529848092,146.39611393214022
labeled-data\20180910_Trial7\img10745.png,525.0650162844548,170.0943738546091,546.9464392662048,166.25823092460632,534.9956045150757,145.20515537261963,579.9753263435987,141.7969006115349
labeled-data\20180910_Trial7\img10720.png,524.1758034285475,178.70412242342874,546.2990410327911,164.32408344745636,532.8965874314308,145.66975116729736,583.4247363340528,140.6470972813836
labeled-data\20180910_Trial7\img14236.png,535.7078981327729,187.78903381758772,556.9830064033615,172.7677480933316,534.5580948026216,160.76865555903169,,
labeled-data\20180910_Trial7\img02815.png,433.95030341438115,115.92632568313024,459.24505150745586,110.38059823890632,435.62486443013313,91.52414637045538,502.3171573543385,78.42387454605789
labeled-data\20180910_Trial7\img14228.png,533.9783141149805,182.28180231954033,557.20948763312,177.0942587184024,531.6835864772434,157.31924556857774,,
labeled-data\20180910_Trial7\img12590.png,,,551.4202962163611,164.40191408697785,537.0140089988708,147.1533441543579,,
labeled-data\20180910_Trial7\img12814.png,,,552.890703415836,158.56712945424601,534.853057384491,149.8439073562622,,
labeled-data\20180910_Trial7\img09666.png,307.471937097736,188.36393548266335,325.8687903801571,177.44080384622583,322.9942820547788,150.4204255876698,404.05541683044686,173.9913938557719
labeled-data\20180910_Trial7\img15323.png,,,553.5298497501183,166.51767220978832,537.432603128,150.99532725274548,,
labeled-data\20180910_Trial7\img12503.png,522.4851598360328,180.31531217160415,551.7170257568359,163.24515587091446,541.4569147835296,146.39611393214022,,
labeled-data\20180910_Trial7\img12004.png,,,550.7193818092346,161.42136144638062,535.0759455374391,140.669484283482,,
labeled-data\20180910_Trial7\img11175.png,524.8833044043487,175.9686127976143,546.0638308525085,167.4531967639923,538.295904636383,145.21322965621948,,
labeled-data\20180910_Trial7\img11178.png,525.2261561035975,177.94199822743388,544.8463599681854,167.323495388031,537.2404885292053,144.2961401939392,594.0952694290494,163.78708165461373
labeled-data\20180910_Trial7\img11790.png,510.86850329605113,176.23801066309414,541.4569147835296,174.56629552084752,527.6592748217138,153.8698355781238,582.2749330039014,142.94670394168622
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img01828.png,,,402.877001671941,126.78917182714243,385.64688091465786,114.72808729704424,438.39837732716705,75.39483249140278
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img05850.png,,,557.2571547050383,97.82563805922526,536.5901546672237,119.36589161976433,489.4344644400976,67.84393377901546
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img06229.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img06515.png,128.49355072638164,185.93833176906622,151.96781591936383,176.08019813497484,143.4195389545102,146.96262972344215,204.86188353829252,194.92284151164398
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img07933.png,530.4565626348646,176.52164742830786,555.0649149474369,152.96045904393003,535.4305912937887,140.3944919055952,576.0081935113283,106.09987325722304
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img09566.png,,,541.7379374523059,149.9437721030332,538.8582366497709,121.93213702382849,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img14748.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img14981.png,,,552.922022192541,161.67832313842018,534.9385845277302,147.66182025261173,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img15095.png,,,553.4188907911232,161.69678741666425,537.6152637523501,146.12556665787304,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial7\img17083.png,,,549.7008711519912,164.000686968193,532.3906102981626,148.61378843145647,,
