scorer,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST,KAIST
bodyparts,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,TailBase,TailBase
coords,x,y,x,y,x,y,x,y
labeled-data\20180910_Trial15\img12591.png,86.70969770868265,80.857324113515,,,,,133.85163424488675,126.27455565449213
labeled-data\20180910_Trial15\img12592.png,88.6179957251531,74.53460897893254,102.51562907487704,116.7238530763088,124.85111124407626,92.4029947142919,134.54444432258606,121.90356922149658
labeled-data\20180910_Trial15\img13509.png,86.36344935979874,141.51552453761275,112.08635667459616,169.0757823748957,115.76105771956723,128.65407088021402,116.67973298080999,116.71129248405806
labeled-data\20180910_Trial15\img13522.png,86.36252986837533,131.45081140593825,,,114.1246408924749,138.8540410123648,110.42302608926161,118.95786144509346
labeled-data\20180910_Trial15\img13536.png,86.134796043607,150.99532725274548,103.50116424793029,161.7510629807189,119.57617757917495,125.81868024028968,109.70576431170903,121.67534233388682
labeled-data\20180910_Trial15\img13521.png,84.41009104838,142.94670394168622,106.59260234249258,162.8282951288785,101.29273988242063,128.37918913841094,,
labeled-data\20180910_Trial15\img13548.png,84.22441936003298,103.16840988085262,96.08694300391676,144.6872426344458,,,,
labeled-data\20180910_Trial15\img13538.png,88.41242614958286,123.1484036476853,98.4438411880872,160.0822499258149,120.33056490846029,121.32451000432089,,
labeled-data\20180910_Trial15\img17180.png,602.9713929466252,165.94277054471263,,,584.5745396642039,134.89808063062702,570.2019980373125,117.07612901328156
labeled-data\20180910_Trial15\img13070.png,332.767610361065,146.97101559721585,361.512693614848,158.46904889872906,356.3385786291671,122.2502439989625,419.57776178748964,114.20162068790324
labeled-data\20180910_Trial15\img17937.png,117.1794859576926,139.49729395123228,144.1998642162486,115.35142401805456,121.66932156871515,105.03680341717222,,
labeled-data\20180910_Trial15\img17189.png,593.7729663054145,183.1898204969824,582.6760618930184,151.1345303599578,564.3362555409956,157.74888674921192,593.7729663054145,100.40398072608741
labeled-data\20180910_Trial15\img17086.png,623.0929512242733,133.7482773004757,597.9316832557438,110.04246368461413,592.6231629752633,144.67140893691322,592.6231629752633,76.83301245798532
labeled-data\20180910_Trial15\img10469.png,382.20915355757177,173.9913938557719,361.58463288574035,144.86489180062043,350.5895619784105,186.06432882236072,288.4768220151308,141.45319395999198
labeled-data\20180910_Trial15\img13043.png,378.0901538714748,170.28364050408516,,,379.90954689726914,141.7969006115349,406.9299251558251,110.17730903237361
labeled-data\20180910_Trial15\img07404.png,86.00338807293741,85.0848944962843,105.78500038096445,110.51839603517621,116.61778807345542,83.20093141932938,,
labeled-data\20180910_Trial15\img17936.png,114.24761051373952,139.37358124253285,137.87594590041635,118.8008340085085,110.4220572666116,108.7613944141826,,
labeled-data\20180910_Trial15\img07444.png,83.83518938330434,63.61027416124523,83.97548095857029,90.58623505346438,117.71860535474563,69.54640454761386,114.30497763231432,140.6470972813836
labeled-data\20180910_Trial15\img07325.png,91.81381355031328,77.17812732256363,89.00930436898528,103.85339071654136,125.80301093382752,102.70358738639004,112.00537097201169,159.61885222888037
labeled-data\20180910_Trial15\img13069.png,329.89310203568675,142.94670394168622,362.0875952799237,160.76865555903169,353.4640703037888,124.54985065926513,416.7032534621114,117.65103067835719
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img01410.png,593.1731905608917,151.1700014704138,,,,,510.41165848452505,167.29237784892678
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img01673.png,120.78756267046128,89.90497123206444,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img01715.png,146.58336487608204,60.34728120479065,,,,,175.60364235740542,138.2721003676034
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img04050.png,,,,,,,200.86203201707576,150.6325889244634
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img04083.png,127.23651322186646,127.52384944859477,,,,,201.39944456302618,160.30601475157118
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img07819.png,,,260.67208679638713,99.25402839130484,249.91728583998065,127.60759454910372,194.83966882080813,93.38777332417403
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img08286.png,221.54740163165118,203.90735125422174,205.44460484817932,167.82067556821318,193.96293816050456,195.83594228613953,129.66560470952604,165.52434223067823
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img08719.png,112.14252434694765,127.19427955521469,,,121.22436098328305,99.94876964620852,174.03355920197404,69.67598085842386
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img08952.png,,,,,,,,
C:\Users\user\Desktop\LinearChamber-KAIST-2018-11-19\labeled-data\20180910_Trial15\img12824.png,233.1067847741017,149.5577638325625,230.46166232681708,110.26759900593402,215.12150877762235,133.7290103164671,161.58136501768783,88.00933699337698
