scorer,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000,DeepCut_resnet101_LinearChamberNov19shuffle1_1030000
bodyparts,Snout,Snout,Snout,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,TailBase,TailBase,TailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\20180910_Trial10\img13330.png,1.51712965965271,1.8744282722473145,9.606728781363927e-07,551.3166856765747,152.52363467216492,0.000629349029622972,554.4171167612076,126.57252883911133,0.9994183778762817,585.1794412136078,133.09857761859894,0.895442008972168
labeled-data\20180910_Trial10\img13331.png,1.517676830291748,1.8782823085784912,9.55917926148686e-07,587.0367121696472,144.07171058654785,2.6044240257760976e-06,556.1242750957608,127.43358063697815,0.0033956437837332487,584.1452512741089,132.10912124067545,0.9858506321907043
labeled-data\20180910_Trial10\img13332.png,1.4979257583618164,1.8841824531555176,9.552115898259217e-07,553.3495810031891,142.33916473388672,1.918037378345616e-05,554.3590196371078,127.14577293395996,0.007280845660716295,582.4668273925781,130.1850858926773,0.7555332779884338
labeled-data\20180910_Trial10\img13335.png,2.2701185941696167,1.2704966068267822,9.974700105885859e-07,539.5682437121868,153.20713543891907,0.0026436650659888983,549.8338178396225,127.73980689048767,0.003100498579442501,583.7786591053009,132.10854663699865,0.9759494066238403
labeled-data\20180910_Trial10\img11775.png,523.184713602066,125.54582965373993,1.2792480674761464e-06,506.455037355423,139.6400307416916,1.2492029782151803e-05,512.5708527565002,151.02144575119019,2.408643194939941e-05,555.4478521943092,124.195561632514,0.0971132218837738
labeled-data\20180910_Trial10\img11776.png,488.2853252887726,153.70271110534668,1.5154415677898214e-06,505.5551242828369,140.35205256938934,0.0005176922422833741,511.96304750442505,150.89328622817993,1.3719846720050555e-05,555.2603297233582,124.57860684394836,0.7925351858139038
labeled-data\20180910_Trial10\img13328.png,510.3379204273224,170.0713151693344,1.4930086535969167e-06,551.5345058441162,156.00174659315962,0.009858906269073486,554.15611743927,130.34899425506592,0.1983288824558258,585.0144798755646,133.61600482463837,0.9994764924049377
labeled-data\20180910_Trial10\img13329.png,571.4164463877678,128.31118297576904,1.645060365262907e-06,551.3838019371033,153.5843367576599,0.0015352717600762844,554.2054052352905,128.7634654045105,0.9909600019454956,585.6115765571594,131.70327350497246,0.998581051826477
labeled-data\20180910_Trial10\img13336.png,2.258968234062195,1.2881596088409424,1.0042622307082638e-06,540.2508229613304,153.12065267562866,0.008435067720711231,553.2837953567505,129.27979803085327,0.021010959520936012,584.6505737304688,131.47340792417526,0.42461463809013367
labeled-data\20180910_Trial10\img13337.png,555.1901463866234,141.62794280052185,1.3668436622538138e-06,540.9928084015846,152.76541423797607,0.0030704003293067217,550.076226234436,127.6186830997467,0.05967289209365845,584.4678418636322,131.80224904417992,0.37611475586891174
